Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
9154856028155566,,,,, Mecânico,Centro Federal de Educação Tecnológica de Minas Gerais,1977,1980,Engenharia Mecânica,Pontifícia Universidade Católica de Minas Gerais,2010,2014,,,,,Engenharia Mecânica,Pontifícia Universidade Católica de Minas Gerais,2016,2018,Engenharia Mecânica,Pontifícia Universidade Católica de Minas Gerais,2019,
9158102147518437,,,,,Informática Industrial/automação,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,Geologia,Universidade Federal do Pampa,2011,2016,,,,,Geotecnia,Universidade de Brasília,2016,2018,,,,
9183470221179987,,,,,Química Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,Zootecnia,Universidade Federal de Viçosa,1998,2001,,,,,Zootecnia,Universidade Federal de Viçosa,2002,2005,,,,
9184261603227889,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2002,,,,,Engenharia De Produção,Universidade Federal de Minas Gerais,2007,2009,,,,
9188065534919235,,,,,,,,,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2017,,,,,Engenharia Ambiental,Universidade Federal de Ouro Preto,2014,2016,,,,
9190982328302392,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,Química,Fundação Universidade de Itaúna,2008,2011,,,,,Engenharia De Materiais,Universidade Federal de Ouro Preto,2012,2014,Engenharia De Materiais,Universidade Federal de Ouro Preto,2016,
9200916390840755,,,,,,,,,Engenharia Elétrica,Centro de Ensino Superior de Conselheiro Lafaiete,2004,2007,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
9201327827768570,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,Ciência Da Computação,Universidade Federal de Minas Gerais,1998,2002,,,,,Ciências Da Computação,Universidade Federal de Minas Gerais,2007,2010,,,,
9209838583012439,,,,,Mecânica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,Física,Universidade Federal de Minas Gerais,2014,2018,,,,,Ciências Técnicas Nucleares,Universidade Federal de Minas Gerais,2019,2021,,,,
9211107922469506,,,,,Turismo E Lazer,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,Museologia,Universidade Federal de Ouro Preto,2009,2014,,,,,Estética E História Da Arte,Universidade de São Paulo,2017,2020,,,,
9243461251141458,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,Pós-graduação Em Engenharia De Produção E Gerenciamento De Projetos,Universidade Candido Mendes,2019,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
9249261879776940,,,,,,,,,Pedagogia Com Ênfase Ensino Religioso,Pontifícia Universidade Católica de Minas Gerais,2004,2008,Inspeção Escolar Com Ênfase Em Inclusão,Instituto Superior de Educação Ibituruna,2012,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
9262250330669762,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,Engenharia De Controle E Automação,Universidade Federal de Minas Gerais,2010,2015,,,,,Engenharia Aeronâutica E Mecânica,Instituto Tecnológico de Aeronáutica,2016,2018,,,,
9268839602886331,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1989,1992,Engenharia Civil,Universidade Federal de Minas Gerais,1995,2001,,,,,Engenharia Civil - Saneamento Ambiental,Universidade Federal do Ceará,2006,2008,Engenharia Química,Universidade Estadual de Campinas,2009,
9279347827371847,,,,, Industrial Em Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1996,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2003,,,,,Mba Em Gerenciamento De Projetos,Fundação Getúlio Vargas,2008,2009,,,,
9298859485179703,,,,,,ESCOLA TÉCNICA FEDERAL DE SERGIPE,1982,1985,Licenciatura Plena Para A Graduação De Professores,Centro Federal de Educação Tecnológica de Minas Gerais,1989,1992,,,,,Educação,Universidade Federal de Sergipe,2003,2006,,,,
9304670806424025,,,,,Eletrotécnica,Universidade Federal de Juiz de Fora,2006,2007,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,Engenharia Elétrica,Universidade Federal de Juiz de Fora,2014,2016,,,,
9315077108372713,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2005,Ciências Biológicas,Universidade Federal de Minas Gerais,2013,2014,,,,,Ecologia De Biomas Tropicais,Universidade Federal de Ouro Preto,2015,2017,"Ecologia, Conservacao E Manejo Da Vida Silvestre",Universidade Federal de Minas Gerais,2019,
9333187368585979,,,,,,,,,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2012,,,,,Engenharia Elétrica (ufsj / Cefet-mg),Universidade Federal de São João Del-Rei,2016,2017,Engenharia Elétrica,Universidade Federal de Minas Gerais,2020,
9335850876531285,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1984,Análise E Desenvolvimento De Sistemas,Instituto Federal da Bahia,2014,,,,,,Filosofia,Universidade Federal da Bahia,2003,2006,,,,
9337698609421148,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2014,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2016,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2018,
9343948162833263,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2016,,,,,Engenharia Metalúrgica E De Minas,Universidade Federal de Minas Gerais,2018,2020,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2003,Ciência Da Computação,Universidade Federal de Minas Gerais,2004,2008,,,,,Ciências Da Computação,Universidade Federal de Minas Gerais,2008,2011,,,,
9379573074028138,,,,, Mecânico,Centro Federal de Educação Tecnológica de Minas Gerais,1992,1995,Engenharia Mecânica,Universidade Federal de Minas Gerais,1997,2003,,,,,Engenharia Mecânica,Universidade Federal de Minas Gerais,2016,2017,,,,
9400428714968901,,,,,,,,,Ciência Da Computação,Centro Universitário de Formiga,2007,2010,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
9404626303862593,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1996,1998,Farmácia,Universidade Federal de Minas Gerais,1999,2003,,,,,Química,Universidade Federal de Minas Gerais,2010,2012,,,,
9414495095303327,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1978,1980,Educação Artística,Universidade do Estado de Minas Gerais,1988,1994,,,,,Engenharia Elétrica,Universidade Federal de Minas Gerais,1991,1993,,,,
9417683579389517,,,,,,,,,Prog.esp. De Formação Pedagógica De Docentes,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2009,,,,,Matemática,Universidade Federal de Minas Gerais,1996,1999,,,,
,,,,,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1989,,,,,Química (química Analítica) [sp-capital],Universidade de São Paulo,1971,1973,,,,
,,,,, Eletrotécnica,Centro Federal de Educação Tecnológica do Espírito Santo,1969,1971,Licenciatura Plena,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1990,,,,,Máster En Pedagogía Profesional,Instituto Superior Pedagógico para la Educación Técnica y Profesional,2000,2003,,,,
9431676052052565,,,,,,,,,Letras - Português,Claretiano Centro Universitário,2018,2020,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,Linguística Aplicada,Universidade Estadual de Campinas,2018,
9444010935383508,,,,,Informática,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,Electrical And Electronic Engineering,Cardiff University,2014,2015,,,,,Engenharia Elétrica,Universidade Federal de Minas Gerais,2017,2019,,,,
9444042971968548,,,,,,,,,Análise E Desenvolvimento De Sistemas,ANHANGUERA EDUCACIONAL (BH),2007,2012,,,,,Bioinformática,Universidade Federal de Minas Gerais,2013,2015,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
9444054046936703,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2010,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,Ciência Da Computação,Universidade Federal de Minas Gerais,2007,2010,,,,,Ciências Da Computação,Universidade Federal de Minas Gerais,2011,2013,,,,
9463732877236531,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,Engenharia Elétrica,Universidade Federal de Juiz de Fora,2010,2016,,,,,Engenharia Elétrica,Universidade Federal de Juiz de Fora,2017,2018,Engenharia Elétrica,Universidade Federal de Juiz de Fora,2019,
9473666830494522,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1981,1989,,,,,Engenharia Mecânica,Universidade Federal de Minas Gerais,1999,2002,,,,
9477040511534268,,,,,,,,,Licenciatura Plena Em Letras,Universidade Federal do Amapá,1994,1999,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
9483034344491394,,,,,,,,,Psicologia,Universidade Federal de Minas Gerais,1999,2004,,,,,Administração De Empresas,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
9494647299593318,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2003,Geologia,Universidade Federal de Minas Gerais,2005,2011,,,,,Geociências,Universidade Federal do Amazonas,2014,2017,,,,
9502306490946122,,,,,,,,,Farmácia,Centro Universitário Newton Paiva,2009,2014,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2018,,,,
9526244340871319,,,,,,Cia Teatral ManiCômicos,2009,2011,Teatro,Universidade Federal de São João Del-Rei,2011,2015,,,,,Educação,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
9534681736915711,,,,,,,,,Letras - Tradução,Universidade Federal de Ouro Preto,2004,2010,,,,,Letras: Estudos Da Linguagem,Universidade Federal de Ouro Preto,2010,2012,Programa De Pós-graduação Em Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
9555880037472548,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2008,Engenharia Química,Universidade Federal de Minas Gerais,2009,2014,,,,,Engenharia Mecânica,Universidade Federal de Minas Gerais,2015,2017,,,,
9558316732452082,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,Engenharia Civil,Universidade Federal de Viçosa - Campus Rio Paranaíba,2009,2015,,,,,Engenharia Civil,Universidade Federal de Ouro Preto,2015,2017,Programa De Pós-graduação Em Engenharia Civil - Propec,Universidade Federal de Ouro Preto,2017,
9579932828054041,,,,,,,,,Letras,Universidade Federal de Minas Gerais,2007,2011,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,Educação,Technische Universität Dresden,2015,
9582245252680781,,,,,,,,,Engenharia De Automação Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2012,,,,,Engenharia Elétrica,Universidade Federal de Uberlândia,2015,2016,Engenharia Elétrica,Universidade Federal de Uberlândia,2018,
9584546680295591,,,,,,,,,Administração,Pontifícia Universidade Católica de Minas Gerais,2012,2016,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2019,2021,,,,
,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1991,1993,Medicina Veterinária,Universidade Federal de Minas Gerais,1995,1999,,,,,Medicina Veterinária,Universidade Federal de Minas Gerais,2000,2002,,,,
9594901380554916,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais - Campus III,2007,2009,Ciência Da Computação,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais",2010,2014,,,,,Ciência Da Computação,Universidade Federal de Viçosa,2014,2016,Ciências Da Computação,Universidade Federal de Minas Gerais,2017,
9604981002731747,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2003,Ciências Contábeis,Centro Universitário UNA,2007,2009,,,,,Ciências Contábeis,Universidade Federal de Minas Gerais,2012,2013,,,,
9617068678301581,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais- Campus Nepomuceno,2008,2010,Engenharia Florestal,Universidade Federal de Lavras,2011,2016,,,,,Ciência E Tecnologia Da Madeira,Universidade Federal de Lavras,2017,2018,Ciência E Tecnologia Da Madeira,Universidade Federal de Lavras,2018,
9626388022838531,,,,,,,,,Pedagogia,Universidade do Estado de Minas Gerais,2000,2005,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
9630149143584621,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2006,,,,,Engenharia Civil - Área De Concetração Estruturas,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2013,Programa De Pós-graduação Em Engenharia Mecânica - Puc Minas,Pontifícia Universidade Católica de Minas Gerais,2021,
9644414437614319,,,,,,,,,Engenharia Elétricva,Pontifícia Universidade Católica de Minas Gerais,1986,1991,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,
9649269793003605,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1992,1996,,,,,Engenharia De Produção,Universidade Federal de Santa Catarina,1999,2001,,,,
9670276813114777,,,,,,,,,Engenharia Química,Centro Universitário UNA,2012,2017,,,,,Mestrado Multicêntrico Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,Doutorado Multicêntrico Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
9691853002859478,,,,,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2019,2021,,,,
9694879247981276,,,,,Equipamentos Biomédicos,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2016,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2004,Ciências Biológicas,Universidade Federal de Minas Gerais,2004,2008,,,,,Biologia Vegetal,Universidade Federal de Minas Gerais,2011,2012,,,,
9724325154517942,,,,,,,,,Engenharia Sanitária E Ambiental,Centro Universitário do Leste de Minas Gerais,2002,2007,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,Saúde Pública E Meio Ambiente,Fundação Oswaldo Cruz,2020,
9733326551339869,,,,,,,,,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2015,Pós Saúde Pública Com Ênfase Em Saúde Da Família,Faculdade União das Américas,2021,,Administração,Universidade FUMEC,2016,2018,,,,
9750990320500414,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,Engenharia Civil,Universidade Federal de Minas Gerais,2010,2015,,,,,Engenharia De Estruturas,Universidade Federal de Minas Gerais,2016,2018,Engenharia De Estruturas,Universidade Federal de Minas Gerais,2019,
9791024128849349,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,Matemática Computacional,Universidade Federal de Minas Gerais,2011,2015,,,,,Estatística,Universidade Federal de Minas Gerais,2016,2018,Estatistica,Universidade de São Paulo,2018,
9809229657295478,,,,, Mecânica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,Engenharia Mecânica,Pontifícia Universidade Católica de Minas Gerais,2007,2011,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
9822253950704581,,,,,,,,,Administração,Centro Universitário UNA,2000,2004,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,
9823969602290263,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2000,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2005,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,
9829323491224732,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2007,,,,,Engenharia Elétrica,Universidade Federal de Minas Gerais,2007,2010,,,,
9830125817101491,,,,,,,,,Pedagogia,Universidade do Estado de Minas Gerais,2008,2011,,,,,Educação,Universidade do Estado de Minas Gerais,2012,2014,Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
