Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
1415986284851277,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2001,,,,
1423763327062871,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
1427826465969764,,,,,,,,,Engenharia De Computação,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2014,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
1431490724795666,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1987,1990,,,,,,,,,,,,,,,,
1432663875471461,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
1435859259175712,,,,, Eletrônica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1996,,,,,,,,,,,,,,,,
,,,,,,,,,Engenharia Mecanica,Centro Federal de Educação Tecnológica de Minas Gerais,1985,1990,,,,,,,,,,,,
1439694073769282,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2000,,,,,,,,,,,,,,,,
1444868348195683,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2016,,,,
1464266002697780,,,,,,,,,Engenharia Mecatrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2015,,,,,,,,,,,,
1477771427435755,,,,,,,,,,,,,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
1480319715712788,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
1494732192723550,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
1506020541413462,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1998,,,,,,,,,,,,,,,,
1522159254378282,,,,,,,,,,,,,,,,,Programa De Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
1526280811638726,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2007,,,,,,,,,,,,,,,,
1531336434793235,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
1554075027939148,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2000,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,,Programa De Pós-graduação Em Engenharia Elétrica (ppgel),Centro Federal de Educação Tecnológica de Minas Gerais,2012,2015,,,,
1563638040146269,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,,,,,,,,
1573980895176708,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2007,,,,,Programa De Pós-graduação Em Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2010,,,,
1593442852811984,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais,1990,1992,,,,,,,,,,,,,,,,
1599776456677986,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1979,1981,,,,,,,,,,,,,,,,
1601775261467908,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,Engenharia De Computação,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2015,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
1622103014584344,,,,,Turismo - Produção De Eventos,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2008,,,,,,,,,,,,,,,,
1669829122518965,,,,,Mineração,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
1683584979545655,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
1692444921140698,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2013,,,,,,,,,,,,,
1695707605370505,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2014,,,,,,,,,,,,,
1697360854483129,,,,,Química Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,,,,,,,,,,,,,,,,
1708297195616563,,,,,Eletrônica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,,,,,,,,,,,,,,,,
1711504085932462,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,,,,,,,,
1718222468226498,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2010,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2014,,,,
,,,,,,,,,Licenciatura Plena Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1989,,,,,,,,,,,,
1761688035064573,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
1766876176174618,,,,,Informática Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2003,,,,,,,,,,,,,,,,
1772897691730340,,,,,Eletromecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2007,Engenharia Mecatrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,,,,,,,,,
,,,,,,,,,Licenciatura Plena Em Construção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,1985,1986,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2003,,,,
1800299836312312,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2019,2021,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
1809518323486161,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,
1827976076406922,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1989,1991,,,,,,,,,,,,,,,,
1852118704083716,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1996,,,,,,,,,,,,,,,,
1877364237481935,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,,,,
1878516283257586,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,Programa De Pós-graduação Multicêntrico Em Química - Rede Mineira De Químic,Centro Federal de Educação Tecnológica de Minas Gerais,2019,,,,,
1901604582280255,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2004,,,,,,,,,,,,,,,,
1906169396242615,,,,,Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
1917756701553236,,,,,,,,,Programa Especial De Formação Pedagógica De Docent,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2012,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
1937277722088735,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2002,,,,,,,,,,,,,,,,
1964961104813698,,,,,,,,,,,,,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,,,,
1974028012630476,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1969,1971,,,,,,,,,,,,,,,,
1975444042516112,,,,,Eletrônica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2009,,,,,,,,,,,,
1978817265232430,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1996,1998,,,,,,,,,,,,,,,,
1986189336156013,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
2003401420560517,,,,,Planejamento E Gestão Em Tecnologia Da Informação,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
2008583007374238,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1974,1977,,,,,,,,,,,,,,,,
2008935354036411,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,,,,,,,,,,,,,,,,
2010876706967166,,,,,Quimica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2004,,,,,,,,,,,,,,,,
2013963210183179,,,,,,,,,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
2024659554070706,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,,,,
2032947203562412,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2006,,,,,,,,,,,,
2040000266243045,,,,,Eletrônica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1991,1995,,,,,,,,,,,,,,,,
2048913618387088,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2007,,,,,,,,,,,,,,,,
2051644230081507,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2020,
2069887726693313,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1996,,,,,,,,,,,,,,,,
2091585655985040,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2017,,,,,,,,,,,,,,,,
2096918951262044,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2006,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
2123325509234959,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
2124125370924596,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,,,,,,,,,,,,,
2125546646444157,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
2126910460058187,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
2131079198730245,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2006,,,,,,,,,,,,,,,,
2140526622503930,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1998,2003,,,,,,,,,,,,
2144149959344678,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
2194075706857465,,,,,Eletrônica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1996,,,,,,,,,,,,,,,,
2197857899640188,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2010,,,,,,,,,,,,,,,,
2230569940607272,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2013,,,,
2242832990672701,,,,,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1987,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
2256417926529064,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2017,,,,
2259523861506972,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1986,,,,,,,,,,,,
2269931395821473,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
2281677922123765,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,,,,,,,,,,,,,,,,
2291473631517096,,,,,Eletromecânica,"Centro Federal de Educação Tecnológica de Minas Gerais, Divinopolis",2000,2001,,,,,,,,,,,,,,,,
2301283352020272,,,,,Turismo E Lazer,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2001,,,,,,,,,,,,,,,,
2312510245320635,,,,,,,,,,,,,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2018,,,,
2317350962670171,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
2318204298009091,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2016,,,,,,,,,,,,
2321273492529746,,,,,Eletromêcanica,Centro Federal de Educação Tecnológica de Minas Gerais - Campus V,2009,2011,,,,,,,,,,,,,,,,
2336962444197912,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
2337135115128990,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1993,2000,,,,,,,,,,,,
2350119548436236,,,,,Eletromecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2006,,,,,,,,,,,,,,,,
2361965786456118,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1986,1990,,,,,,,,,,,,,,,,
2362826914286436,,,,,,,,,Engenharia De Minas,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2017,,,,,,,,,,,,
2391912231168813,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1992,1994,Engenharia Industrial Eletrica,Centro Federal de Educação Tecnológica de Minas Gerais,1996,2002,,,,,,,,,,,,
2417788526791168,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
2429767768059385,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
2432976251621877,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2004,,,,,,,,,,,,
2434973049449697,,,,,Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1981,1985,,,,,,,,,,,,,,,,
2437383978229180,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2003,,,,,,,,,,,,,,,,
2446943634856402,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2003,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
2467941813586075,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1997,,,,,,,,,,,,,,,,
2468792848483452,,,,,,,,,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,,,,,,,,
2470042161529791,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1990,1992,,,,,,,,,,,,,,,,
2471503682452382,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,1997,1999,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2006,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
2480407038263678,,,,,,,,,Engenharia Ambiental E Sanitária,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,,,,,Programa De Pós-graduação Multicêntrico Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2019,2021,,,,
2483745886634477,,,,,Química Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,,,,,,,,,,,,,,,,
2487492878268160,,,,,,,,,Programa Esp. De Formação Pedagógica De Docentes,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2010,,,,,,,,,,,,
2494588320470479,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
2524314931218984,,,,, Industrial Em Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1970,1973,Engenharia Industrial Mecanica,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1984,,,,,,,,,,,,
2548727602635452,,,,,,,,,Engenharia De Minas,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,,,,,,,,,,,,
2549378970906577,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,,,,,,,,,,,,,
2555908268730075,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,,,,,,,,,,,,,
2558404482883025,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
2577360384787579,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
2596213555339570,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,
2599853927123474,,,,,,,,,,,,,Docência Para Educação Profissional E Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2021,,,,,,,,,
2600979663428736,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2007,,,,,Programa De Pó-graduação Em Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
2616184412589663,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
2641335528469578,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
2654167464300189,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1997,,,,,,,,,,,,,,,,
2656935769884783,,,,,Informática Industrial (integrado Ao Ensino Médio),Centro Federal de Educação Tecnológica de Minas Gerais,2007,2011,,,,,,,,,,,,,,,,
2657611997561984,,,,,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
2660987045115947,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2004,,,,,,,,,,,,,,,,
2667669614557121,,,,,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2014,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
2670482696285478,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2009,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2013,,,,
2690197411054973,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
