Identificador,Grande Área,Área
9347801716291932,CIENCIAS_HUMANAS,Educação
9348037445179695,CIENCIAS_BIOLOGICAS,Biologia Geral
9348418607084437,ENGENHARIAS,Engenharia Sanitária
9349231264931956,CIENCIAS_EXATAS_E_DA_TERRA,Química
9349360966928688,CIENCIAS_AGRARIAS,Zootecnia
9350051533251914,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9351871763654533,CIENCIAS_BIOLOGICAS,Parasitologia
9352017944659693,LINGUISTICA_LETRAS_E_ARTES,Letras
9354332909468393,CIENCIAS_AGRARIAS,Medicina Veterinária
9354580229064362,CIENCIAS_DA_SAUDE,Odontologia
9356367360155337,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9356882101653526,CIENCIAS_DA_SAUDE,Farmácia
9356898170253840,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9357035017384643,CIENCIAS_BIOLOGICAS,Biofísica
9357251483717307,CIENCIAS_BIOLOGICAS,Genética
9358366674842900,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9358511568098561,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9358893099841862,CIENCIAS_HUMANAS,Filosofia
9359055581511557,CIENCIAS_AGRARIAS,Zootecnia
9359704557693024,CIENCIAS_BIOLOGICAS,Fisiologia
9360088536183208,CIENCIAS_BIOLOGICAS,Parasitologia
9360208572775742,CIENCIAS_AGRARIAS,Agronomia
9361011194519866,CIENCIAS_DA_SAUDE,Saúde Coletiva
9361287488057318,LINGUISTICA_LETRAS_E_ARTES,Letras
9361477493709726,CIENCIAS_EXATAS_E_DA_TERRA,Física
9361538131514987,CIENCIAS_BIOLOGICAS,Ecologia
9362500927938573,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9362686215096702,ENGENHARIAS,Engenharia Mecânica
9362702262041806,CIENCIAS_BIOLOGICAS,Bioquímica
9363093814106081,ENGENHARIAS,Engenharia Mecânica
9363652746485185,CIENCIAS_EXATAS_E_DA_TERRA,Física
9364148865735922,CIENCIAS_EXATAS_E_DA_TERRA,Física
9365139719374700,CIENCIAS_HUMANAS,História
9369923733901266,CIENCIAS_SOCIAIS_APLICADAS,Economia
9370302184981304,CIENCIAS_SOCIAIS_APLICADAS,Economia
9370386307411916,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9372295416729783,ENGENHARIAS,Engenharia Mecânica
9373170196787637,CIENCIAS_AGRARIAS,Agronomia
9373445899762688,CIENCIAS_DA_SAUDE,Enfermagem
9373787646962027,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9374309741859850,CIENCIAS_DA_SAUDE,Odontologia
9374460427113373,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9374550818298328,CIENCIAS_HUMANAS,Sociologia
9375085677737347,CIENCIAS_EXATAS_E_DA_TERRA,Física
9375639768929991,ENGENHARIAS,Engenharia Elétrica
9376359238443176,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9376514233715653,ENGENHARIAS,Engenharia Civil
9377247028344552,CIENCIAS_BIOLOGICAS,Bioquímica
9378190351379861,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9380112449444041,CIENCIAS_BIOLOGICAS,Botânica
9380496336565263,CIENCIAS_BIOLOGICAS,Zoologia
9380674942905578,CIENCIAS_DA_SAUDE,Medicina
9381228195500524,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9382598329890180,CIENCIAS_DA_SAUDE,Medicina
9383258845813764,CIENCIAS_AGRARIAS,Medicina Veterinária
9385103078887175,CIENCIAS_DA_SAUDE,Farmácia
9385929088657818,ENGENHARIAS,Engenharia Elétrica
9386603150293010,LINGUISTICA_LETRAS_E_ARTES,Lingüística
9386717718234718,CIENCIAS_EXATAS_E_DA_TERRA,Química
9387995873589341,CIENCIAS_HUMANAS,Ciência Política
9388200003536324,CIENCIAS_EXATAS_E_DA_TERRA,Química
9390297676089825,CIENCIAS_HUMANAS,Psicologia
9390684995004903,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
9391202984476815,CIENCIAS_EXATAS_E_DA_TERRA,Física
9391282233857282,CIENCIAS_SOCIAIS_APLICADAS,Planejamento Urbano e Regional
9391454312997091,CIENCIAS_AGRARIAS,Zootecnia
9391830500474290,CIENCIAS_BIOLOGICAS,Bioquímica
9392068753290032,CIENCIAS_SOCIAIS_APLICADAS,Administração
9392939752668118,ENGENHARIAS,Engenharia Civil
9393006603341915,CIENCIAS_BIOLOGICAS,Genética
9393232413376568,CIENCIAS_SOCIAIS_APLICADAS,Economia
9393903837681988,CIENCIAS_BIOLOGICAS,Genética
9395715443254344,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9398848717949756,CIENCIAS_DA_SAUDE,Medicina
9398953839662428,CIENCIAS_HUMANAS,Filosofia
9399432141689396,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
9400245008288091,LINGUISTICA_LETRAS_E_ARTES,Artes
9400649573488120,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9400915429521069,CIENCIAS_EXATAS_E_DA_TERRA,Física
9401385573887851,CIENCIAS_EXATAS_E_DA_TERRA,Física
9401938646002189,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9403222681503465,CIENCIAS_SOCIAIS_APLICADAS,Turismo
9403441722826732,CIENCIAS_SOCIAIS_APLICADAS,Administração
9404294693649713,CIENCIAS_HUMANAS,História
9404490114219712,LINGUISTICA_LETRAS_E_ARTES,Letras
9404689780875944,LINGUISTICA_LETRAS_E_ARTES,Letras
9404945858555096,CIENCIAS_EXATAS_E_DA_TERRA,Química
9405337414047265,CIENCIAS_BIOLOGICAS,Imunologia
9405954571177231,CIENCIAS_HUMANAS,História
9405961078398915,CIENCIAS_SOCIAIS_APLICADAS,Turismo
9406572870167006,CIENCIAS_DA_SAUDE,Farmácia
9406649599736742,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9406653724224547,LINGUISTICA_LETRAS_E_ARTES,Letras
9407718849634806,ENGENHARIAS,Engenharia Civil
9408600883511429,CIENCIAS_BIOLOGICAS,Genética
9408665052901005,ENGENHARIAS,Engenharia Civil
9408756365965584,CIENCIAS_EXATAS_E_DA_TERRA,Química
9409484395005688,LINGUISTICA_LETRAS_E_ARTES,Letras
9409815749486776,CIENCIAS_SOCIAIS_APLICADAS,Planejamento Urbano e Regional
9410863737220242,CIENCIAS_DA_SAUDE,Nutrição
9411189761783232,CIENCIAS_DA_SAUDE,Odontologia
9411253722342940,CIENCIAS_AGRARIAS,Agronomia
9411831923398241,ENGENHARIAS,Engenharia Elétrica
9412203866529126,CIENCIAS_BIOLOGICAS,Microbiologia
9414212573217453,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9415018624563178,CIENCIAS_AGRARIAS,Agronomia
9415339655312598,ENGENHARIAS,Engenharia Sanitária
9415439028566792,CIENCIAS_EXATAS_E_DA_TERRA,Física
9415574482132654,CIENCIAS_DA_SAUDE,Saúde Coletiva
9416515750429105,LINGUISTICA_LETRAS_E_ARTES,Lingüística
9416610899767382,LINGUISTICA_LETRAS_E_ARTES,Letras
9416844941446325,CIENCIAS_EXATAS_E_DA_TERRA,Física
9417286617377998,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9417847160081703,CIENCIAS_EXATAS_E_DA_TERRA,Física
9418421009456502,CIENCIAS_HUMANAS,Sociologia
9418967460521170,CIENCIAS_HUMANAS,Sociologia
9418970103564137,CIENCIAS_DA_SAUDE,Medicina
9419564604488031,CIENCIAS_AGRARIAS,Agronomia
9419783526731494,CIENCIAS_BIOLOGICAS,Genética
9420174776726570,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
9420249100835492,CIENCIAS_DA_SAUDE,Medicina
9421062861957581,CIENCIAS_BIOLOGICAS,Morfologia
9421155244718142,CIENCIAS_HUMANAS,Ciência Política
9421231847055027,CIENCIAS_HUMANAS,Sociologia
9421751922437956,CIENCIAS_AGRARIAS,Medicina Veterinária
9422762071396116,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9423809653679928,LINGUISTICA_LETRAS_E_ARTES,Artes
9424112600856426,CIENCIAS_BIOLOGICAS,Morfologia
9424175688206545,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9424346762460416,CIENCIAS_BIOLOGICAS,Bioquímica
9425949567040716,ENGENHARIAS,Engenharia de Produção
9426768516270085,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9427416947638767,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9427594798592909,CIENCIAS_BIOLOGICAS,Farmacologia
9428697886495713,CIENCIAS_EXATAS_E_DA_TERRA,Química
9429712259649346,CIENCIAS_BIOLOGICAS,Biologia Geral
9429988404934715,CIENCIAS_DA_SAUDE,Educação Física
,CIENCIAS_AGRARIAS,Medicina Veterinária
9431816731386936,CIENCIAS_AGRARIAS,Zootecnia
9432065525541054,OUTROS,Relações Internacionais
9435253973268969,ENGENHARIAS,Engenharia Civil
9435885004578060,CIENCIAS_BIOLOGICAS,Biofísica
9438438920135359,CIENCIAS_HUMANAS,Antropologia
9438485840508275,CIENCIAS_HUMANAS,História
9439210358405759,CIENCIAS_DA_SAUDE,Saúde Coletiva
9439858291700830,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9441049973896483,CIENCIAS_SOCIAIS_APLICADAS,Planejamento Urbano e Regional
9442171708024416,,
9442664779197832,CIENCIAS_HUMANAS,Psicologia
9443575304118422,LINGUISTICA_LETRAS_E_ARTES,Lingüística
9443577740453273,CIENCIAS_AGRARIAS,Zootecnia
9445345488826196,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9445516338925875,CIENCIAS_BIOLOGICAS,Genética
9445730779415218,CIENCIAS_AGRARIAS,Zootecnia
9446050242071321,CIENCIAS_BIOLOGICAS,Parasitologia
9446350494259486,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9449315151367208,CIENCIAS_AGRARIAS,Agronomia
9449484790926524,CIENCIAS_BIOLOGICAS,Botânica
9449921130470441,CIENCIAS_EXATAS_E_DA_TERRA,Química
9449940655719033,CIENCIAS_AGRARIAS,Agronomia
9450460842293932,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9450876365827439,ENGENHARIAS,Engenharia de Produção
9451082233257249,CIENCIAS_BIOLOGICAS,Botânica
9451236545064358,ENGENHARIAS,Engenharia Mecânica
9451268033505401,CIENCIAS_DA_SAUDE,Medicina
9454054374479016,CIENCIAS_EXATAS_E_DA_TERRA,Física
9454329212153701,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
9454672552048719,CIENCIAS_EXATAS_E_DA_TERRA,Física
9454877461637737,CIENCIAS_BIOLOGICAS,Zoologia
9455103902642220,CIENCIAS_HUMANAS,Sociologia
9455696839848884,CIENCIAS_EXATAS_E_DA_TERRA,Química
9457081088108168,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9458496222461501,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9459123297426461,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9459333264901017,CIENCIAS_HUMANAS,Psicologia
9460309107496381,CIENCIAS_AGRARIAS,Agronomia
9460464215877849,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9463091305158969,CIENCIAS_BIOLOGICAS,Bioquímica
9463987594630746,CIENCIAS_HUMANAS,Psicologia
9464212465720981,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9464426252438168,,
9464473185586596,CIENCIAS_SOCIAIS_APLICADAS,Demografia
9465571695962929,CIENCIAS_DA_SAUDE,Saúde Coletiva
9465728212459541,CIENCIAS_BIOLOGICAS,Genética
9466072856241017,LINGUISTICA_LETRAS_E_ARTES,Letras
9466801408291152,ENGENHARIAS,Engenharia Mecânica
9467575322597261,CIENCIAS_HUMANAS,Geografia
9468028736323913,CIENCIAS_BIOLOGICAS,Botânica
9468232016416725,CIENCIAS_DA_SAUDE,Fonoaudiologia
9468443035508043,CIENCIAS_BIOLOGICAS,Bioquímica
9470552671926304,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9470670431610758,CIENCIAS_EXATAS_E_DA_TERRA,Química
9471900462320241,CIENCIAS_BIOLOGICAS,Ecologia
9472579719230658,CIENCIAS_EXATAS_E_DA_TERRA,Química
9472797070089177,CIENCIAS_HUMANAS,Antropologia
9473450045994362,CIENCIAS_HUMANAS,História
9474032258378987,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9474380466558340,CIENCIAS_BIOLOGICAS,Bioquímica
9474579551520236,ENGENHARIAS,Engenharia Mecânica
9474621147155251,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9475267722538751,CIENCIAS_HUMANAS,Filosofia
9475743577711988,CIENCIAS_HUMANAS,Filosofia
9476407358926075,CIENCIAS_EXATAS_E_DA_TERRA,Física
9476522311181916,CIENCIAS_EXATAS_E_DA_TERRA,Física
9477024092198309,CIENCIAS_EXATAS_E_DA_TERRA,Física
9478445196688883,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9479100489760149,ENGENHARIAS,Engenharia Química
9480268986413015,LINGUISTICA_LETRAS_E_ARTES,Artes
9480592766110055,CIENCIAS_DA_SAUDE,Nutrição
9481043825318572,CIENCIAS_DA_SAUDE,Enfermagem
9481193101590250,ENGENHARIAS,Engenharia Sanitária
9481262314079347,CIENCIAS_EXATAS_E_DA_TERRA,Física
9483943884586791,CIENCIAS_BIOLOGICAS,Parasitologia
9484795741977766,CIENCIAS_HUMANAS,História
9484871854546287,CIENCIAS_EXATAS_E_DA_TERRA,Física
9485040610659823,CIENCIAS_EXATAS_E_DA_TERRA,Física
9487149052862292,CIENCIAS_HUMANAS,Sociologia
9487439038180237,CIENCIAS_BIOLOGICAS,Genética
9488132180680912,CIENCIAS_EXATAS_E_DA_TERRA,Física
9490078990099931,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9490312100572373,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9491155802141862,CIENCIAS_HUMANAS,Antropologia
9491872514888143,ENGENHARIAS,Engenharia Mecânica
9492725982095751,ENGENHARIAS,Engenharia Elétrica
9493448593690786,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
9493530477456288,CIENCIAS_EXATAS_E_DA_TERRA,Física
9494349944960819,LINGUISTICA_LETRAS_E_ARTES,Letras
9496835605175510,CIENCIAS_EXATAS_E_DA_TERRA,Química
9496853078201277,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9497366266156796,CIENCIAS_BIOLOGICAS,Bioquímica
9499429606822923,ENGENHARIAS,Engenharia Civil
9499590129608919,CIENCIAS_BIOLOGICAS,Genética
9499667962973167,CIENCIAS_BIOLOGICAS,Ecologia
9500245604678806,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9500627847688925,CIENCIAS_DA_SAUDE,Fisioterapia e Terapia Ocupacional
9501860403769266,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9503365193492380,CIENCIAS_SOCIAIS_APLICADAS,Turismo
9503575575613542,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9503774221227922,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9504461153751227,CIENCIAS_HUMANAS,Antropologia
9505032904934917,CIENCIAS_HUMANAS,Ciência Política
9507382254235935,CIENCIAS_BIOLOGICAS,Bioquímica
9508969101649184,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9511067342067027,CIENCIAS_SOCIAIS_APLICADAS,Economia
9511220028923806,LINGUISTICA_LETRAS_E_ARTES,Letras
9511234560141062,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9511263375329358,CIENCIAS_AGRARIAS,Agronomia
9511304823031284,CIENCIAS_EXATAS_E_DA_TERRA,Física
9511377122315447,CIENCIAS_HUMANAS,Educação
9511610526352732,CIENCIAS_HUMANAS,Educação
9512014003639405,CIENCIAS_DA_SAUDE,Odontologia
9512055876805245,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9512798757714471,CIENCIAS_BIOLOGICAS,Zoologia
9512892707756969,CIENCIAS_HUMANAS,Filosofia
9513393836022196,CIENCIAS_HUMANAS,Psicologia
9514086435206553,CIENCIAS_EXATAS_E_DA_TERRA,Física
9514238750384946,CIENCIAS_AGRARIAS,Medicina Veterinária
9514309218273598,ENGENHARIAS,Engenharia Biomédica
9514697542784546,CIENCIAS_EXATAS_E_DA_TERRA,Química
9515095477956691,CIENCIAS_DA_SAUDE,Medicina
9515868229218114,ENGENHARIAS,Engenharia Química
9517586732542745,ENGENHARIAS,Engenharia Elétrica
9519124723043154,CIENCIAS_AGRARIAS,Agronomia
9519354372224721,CIENCIAS_AGRARIAS,Agronomia
9519574368895128,CIENCIAS_DA_SAUDE,Medicina
9520110809903265,CIENCIAS_EXATAS_E_DA_TERRA,Física
9521104199852400,CIENCIAS_DA_SAUDE,Odontologia
9521159257671677,CIENCIAS_HUMANAS,História
9521646119786469,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9522367779985724,CIENCIAS_HUMANAS,Psicologia
9522788035526763,CIENCIAS_EXATAS_E_DA_TERRA,Física
9523087479617594,CIENCIAS_EXATAS_E_DA_TERRA,Física
9523612922902660,CIENCIAS_DA_SAUDE,Educação Física
9524885475616516,CIENCIAS_HUMANAS,Educação
9524925469588983,CIENCIAS_BIOLOGICAS,Zoologia
9525506968461169,CIENCIAS_DA_SAUDE,Medicina
9525634422840271,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9526156414461152,CIENCIAS_DA_SAUDE,Fisioterapia e Terapia Ocupacional
9526591334649547,CIENCIAS_EXATAS_E_DA_TERRA,Física
9527193250756102,CIENCIAS_EXATAS_E_DA_TERRA,Astronomia
9527487721107297,CIENCIAS_SOCIAIS_APLICADAS,Economia
9528175326712747,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9528610534584200,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9529142584807910,ENGENHARIAS,Engenharia Sanitária
9529870514669368,CIENCIAS_EXATAS_E_DA_TERRA,Química
9530545028476035,CIENCIAS_DA_SAUDE,Medicina
9530550790953653,CIENCIAS_SOCIAIS_APLICADAS,Economia
9533923853937162,CIENCIAS_BIOLOGICAS,Farmacologia
9534019126486839,CIENCIAS_BIOLOGICAS,Bioquímica
9534059814497242,CIENCIAS_DA_SAUDE,Medicina
9534401024955669,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9534520176831048,CIENCIAS_HUMANAS,Ciência Política
9535587162526226,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9535835543378743,CIENCIAS_HUMANAS,Antropologia
9535897335897207,ENGENHARIAS,Engenharia Mecânica
9538142371454660,CIENCIAS_AGRARIAS,Zootecnia
9538177722637331,CIENCIAS_HUMANAS,Ciência Política
9538405812117662,CIENCIAS_EXATAS_E_DA_TERRA,Física
9539416788412797,CIENCIAS_HUMANAS,Antropologia
9540141505352914,CIENCIAS_HUMANAS,Geografia
9540233433287878,CIENCIAS_BIOLOGICAS,Imunologia
9542083518570573,ENGENHARIAS,Engenharia Química
9542120311882103,,
9543227391255854,CIENCIAS_HUMANAS,Educação
9544258230755043,CIENCIAS_AGRARIAS,Agronomia
9548262587954222,CIENCIAS_DA_SAUDE,Medicina
9549195212952852,LINGUISTICA_LETRAS_E_ARTES,Artes
9550521863696917,CIENCIAS_BIOLOGICAS,Farmacologia
9551383663863628,ENGENHARIAS,Engenharia Elétrica
9551646929257730,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9552266727000209,CIENCIAS_BIOLOGICAS,Zoologia
9552294496351598,LINGUISTICA_LETRAS_E_ARTES,Letras
9553707435669429,CIENCIAS_SOCIAIS_APLICADAS,Ciência da Informação
9553770402705512,ENGENHARIAS,Engenharia Elétrica
9554142049617388,CIENCIAS_SOCIAIS_APLICADAS,Direito
9554636745216452,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9554652433700829,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
9555963022676364,CIENCIAS_HUMANAS,Psicologia
9556013338525128,CIENCIAS_HUMANAS,Educação
9556738277476279,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9557307818304730,CIENCIAS_DA_SAUDE,Odontologia
9557937645632227,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9558299312183852,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9558308121632441,CIENCIAS_BIOLOGICAS,Zoologia
9558372389108550,CIENCIAS_BIOLOGICAS,Imunologia
9558827285667507,CIENCIAS_EXATAS_E_DA_TERRA,Química
9559902072428017,,
9560629619549009,CIENCIAS_EXATAS_E_DA_TERRA,Física
9561090934034324,CIENCIAS_HUMANAS,Sociologia
9561321244059449,ENGENHARIAS,Engenharia Civil
9561665589595461,ENGENHARIAS,Engenharia Mecânica
9562026485353606,ENGENHARIAS,Engenharia Civil
9562213378846769,CIENCIAS_BIOLOGICAS,Biofísica
9562316044920852,CIENCIAS_BIOLOGICAS,Zoologia
9562419488036506,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
9562680870970641,CIENCIAS_BIOLOGICAS,Imunologia
9563158536061549,CIENCIAS_EXATAS_E_DA_TERRA,Química
9563312407691130,ENGENHARIAS,Engenharia Química
9564757214641074,CIENCIAS_DA_SAUDE,Medicina
9565465836878202,CIENCIAS_AGRARIAS,Zootecnia
9566394557097571,CIENCIAS_HUMANAS,Psicologia
9566407902205153,CIENCIAS_HUMANAS,Antropologia
9566937878121978,CIENCIAS_BIOLOGICAS,Imunologia
9567141312757077,CIENCIAS_HUMANAS,Educação
9567264526096951,CIENCIAS_BIOLOGICAS,Morfologia
9567732690904131,CIENCIAS_AGRARIAS,Engenharia Agrícola
9568021117744368,CIENCIAS_DA_SAUDE,Odontologia
9568338246493587,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9570641208920027,ENGENHARIAS,Engenharia Elétrica
9571481236686866,CIENCIAS_BIOLOGICAS,Biologia Geral
9572410339084315,CIENCIAS_EXATAS_E_DA_TERRA,Física
9573924260693571,CIENCIAS_EXATAS_E_DA_TERRA,Química
9574752711042482,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9574793532076058,CIENCIAS_BIOLOGICAS,Genética
9575551726264815,ENGENHARIAS,Engenharia Civil
9575661316014079,CIENCIAS_EXATAS_E_DA_TERRA,Física
9576327311464149,OUTROS,Ciências Ambientais
9576641024418122,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9576923320530006,LINGUISTICA_LETRAS_E_ARTES,Lingüística
9577818173126430,CIENCIAS_SOCIAIS_APLICADAS,Administração
9577872882074512,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9578817244971299,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9579012777524342,CIENCIAS_EXATAS_E_DA_TERRA,Astronomia
9579151361576173,CIENCIAS_BIOLOGICAS,Biofísica
9579859673529534,ENGENHARIAS,Engenharia Elétrica
9579979974845345,CIENCIAS_BIOLOGICAS,Bioquímica
9581543042568686,CIENCIAS_EXATAS_E_DA_TERRA,Física
9582404119292455,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9582546343863480,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9582592277150479,CIENCIAS_HUMANAS,Sociologia
9583503676638320,CIENCIAS_HUMANAS,Filosofia
9583525781816196,CIENCIAS_HUMANAS,Psicologia
9584107783216465,CIENCIAS_HUMANAS,Psicologia
9586370984131426,CIENCIAS_DA_SAUDE,Educação Física
9586520484706376,CIENCIAS_DA_SAUDE,Medicina
9587201169577748,CIENCIAS_BIOLOGICAS,Ecologia
9587439089642912,ENGENHARIAS,Engenharia Elétrica
9588738213862295,CIENCIAS_EXATAS_E_DA_TERRA,Química
9590623317873900,CIENCIAS_BIOLOGICAS,Bioquímica
9590878975154230,ENGENHARIAS,Engenharia Mecânica
9590895567864681,CIENCIAS_DA_SAUDE,Enfermagem
9591044257330893,CIENCIAS_HUMANAS,Psicologia
9591194886381671,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9591632153788667,CIENCIAS_BIOLOGICAS,Imunologia
9592727826334407,CIENCIAS_BIOLOGICAS,Ecologia
9592871700382838,CIENCIAS_DA_SAUDE,Nutrição
9592907834868372,LINGUISTICA_LETRAS_E_ARTES,Letras
9594110236776932,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9594141086164150,LINGUISTICA_LETRAS_E_ARTES,Letras
9594450995231533,,
9595338480545794,CIENCIAS_BIOLOGICAS,Bioquímica
9595917441407045,CIENCIAS_BIOLOGICAS,Bioquímica
9596100367613471,CIENCIAS_BIOLOGICAS,Botânica
9598512164868745,ENGENHARIAS,Engenharia Mecânica
9600140904712115,ENGENHARIAS,Engenharia Elétrica
9601221530967113,CIENCIAS_BIOLOGICAS,Zoologia
9601240392776602,,
9602707802326509,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9604735363839730,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9604779812877836,CIENCIAS_HUMANAS,Geografia
9605920001528483,CIENCIAS_EXATAS_E_DA_TERRA,Física
9607255646013062,ENGENHARIAS,Engenharia Mecânica
9607381850711569,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9608563687857835,LINGUISTICA_LETRAS_E_ARTES,Letras
9609055739362569,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9609175233039818,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9609912655173252,CIENCIAS_BIOLOGICAS,Botânica
9611381402490228,CIENCIAS_BIOLOGICAS,Bioquímica
9611663248753416,CIENCIAS_HUMANAS,Educação
9611774296021980,CIENCIAS_BIOLOGICAS,Botânica
9612272587252178,CIENCIAS_BIOLOGICAS,Bioquímica
9612404360795583,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9612704468357790,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9613045444888266,CIENCIAS_HUMANAS,Ciência Política
9613240921309900,CIENCIAS_HUMANAS,História
9613980184982976,CIENCIAS_SOCIAIS_APLICADAS,Ciência da Informação
9614321233731548,CIENCIAS_AGRARIAS,Zootecnia
9614326778899937,CIENCIAS_DA_SAUDE,Odontologia
9615218836471966,CIENCIAS_AGRARIAS,Agronomia
9615448923708075,CIENCIAS_AGRARIAS,Agronomia
9615836494255959,CIENCIAS_AGRARIAS,Medicina Veterinária
9615960208428725,CIENCIAS_SOCIAIS_APLICADAS,Demografia
9617425761648334,ENGENHARIAS,Engenharia Mecânica
9617648836292663,CIENCIAS_HUMANAS,Filosofia
9619030543047007,CIENCIAS_BIOLOGICAS,Ecologia
9620060759784508,CIENCIAS_DA_SAUDE,Medicina
9621221741877717,CIENCIAS_EXATAS_E_DA_TERRA,Física
9622051867672434,ENGENHARIAS,Engenharia Elétrica
9622285360678246,ENGENHARIAS,Engenharia Civil
9622330424282096,CIENCIAS_BIOLOGICAS,Microbiologia
9622374398712500,LINGUISTICA_LETRAS_E_ARTES,Letras
9623287149773684,CIENCIAS_EXATAS_E_DA_TERRA,Física
9624031110564127,CIENCIAS_BIOLOGICAS,Microbiologia
9624642322598710,CIENCIAS_EXATAS_E_DA_TERRA,Física
9624864332158474,CIENCIAS_BIOLOGICAS,Botânica
9625562877284120,CIENCIAS_SOCIAIS_APLICADAS,Economia
9626349043103626,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9626594300258698,ENGENHARIAS,Engenharia Naval e Oceânica
