Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
3250673949753067,nan,nan,nan,nan,nan,nan,nan,nan,Matemática,Faculdade De Filosofia Ciências E Letras De Santo André Sp,1968,1972,nan,nan,nan,nan,Educação Matemática,Universidade Estadual Paulista Júlio De Mesquita Filho,1984,1988,Educação,Universidade Estadual Paulista Júlio De Mesquita Filho,1995,1999
3255060531838427,nan,nan,nan,nan,nan,nan,nan,nan,Química (bacharelado),Universidade Federal De São Carlos,1982,1987,nan,nan,nan,nan,Engenharia Civil,Universidade Estadual De Campinas,1993,1995,Química,Universidade Estadual De Campinas,1995,1999
3262670232283121,nan,nan,nan,nan,nan,nan,nan,nan,Arquitetura E Urbanismo,Universidade Federal De Pernambuco,1978,1981,nan,nan,nan,nan,Sociologia,Universidade Estadual De Campinas,1985,1989,Geografia,University Of Sussex,1990,1996
3263921271806291,nan,nan,nan,nan,nan,nan,nan,nan,Economia,Universidade Federal Do Espírito Santo,1999,2002,nan,nan,nan,nan,Economia,Universidade Federal Do Espírito Santo,2004,2006,Economia Da Indústria E Da Tecnologia,Universidade Federal Do Rio De Janeiro,2007,2009
3264748971027585,nan,nan,nan,nan,nan,nan,nan,nan,Psicologia,Universidade Federal Da Bahia,1972,1976,nan,nan,nan,nan,Educação,Universidade Federal Da Bahia,1979,1982,Psicologia,Universidade De Brasília,1989,1994
3265471567908195,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Química,Universidade Federal Do Paraná,1970,1974,nan,nan,nan,nan,Ciência De Alimentos,Universidade Estadual De Londrina,1979,1983,Ciência De Alimentos,Universidade Estadual De Londrina,1991,1996
3266145095735910,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal Do Rio Grande Do Sul,1980,1986,nan,nan,nan,nan,Administração,Universidade Federal Do Rio Grande Do Sul,1992,1994,Administração,Universidade Federal Do Rio Grande Do Sul,1995,1999
3269842674142738,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade De Brasília,1978,1982,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Rio De Janeiro,1983,1985,Engenharia Elétrica,Universidade Federal Do Rio De Janeiro,1985,1988
3276524120558309,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Pontifícia Universidade Católica Do Rio De Janeiro,1977,1979,nan,nan,nan,nan,Engenharia Biomédica,Universidade Federal Do Rio De Janeiro,1979,1981,Engenharia Biomédica,Universidade Federal Do Rio De Janeiro,1982,1991
3283762683761655,nan,nan,nan,nan,nan,nan,nan,nan,Technology And Mathematics,The Open University,1980,1987,nan,nan,nan,nan,Sound And Vibration Studies,University Of Southampton,1990,1992,Acoustics And Vibration,University Of Southampton,1992,1995
3286098272358218,nan,nan,nan,nan,nan,nan,nan,nan,Física Licenciatura,Universidade Federal Do Rio De Janeiro,1976,1980,nan,nan,nan,nan,Educação,Universidade Federal Do Rio De Janeiro,1984,1988,Educação,Pontifícia Universidade Católica Do Rio De Janeiro,1992,1996
3286329883412205,nan,nan,nan,nan,nan,nan,nan,nan,Ciencia Da Computacao,Universidade Federal De Minas Gerais,1991,1994,nan,nan,nan,nan,Ciências Da Computação,Universidade Federal De Minas Gerais,1995,1997,Ciencia Da Computacao,University Of Wisconsin - Madison,1999,2003
3288513376230522,nan,nan,nan,nan,nan,nan,nan,nan,Matemática,Universidade Federal Do Ceará,1993,1997,nan,nan,nan,nan,Matemática (capes 5),Universidade Federal Do Ceará,2001,2003,Matemática (capes 5),Universidade Federal Do Rio Grande Do Sul,2003,2004
3298521301507257,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Viçosa,1999,2003,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Viçosa,2003,2005,Engenharia Agrícola,Universidade Federal De Viçosa,2005,2009
3300530558157881,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Química,Universidade Do Estado Do Rio De Janeiro,1993,1998,nan,nan,nan,nan,Ciência E Tecnologia De Polímeros,Universidade Federal Do Rio De Janeiro,1999,2001,Ciência E Tecnologia De Polímeros,Universidade Federal Do Rio De Janeiro,2001,2005
3301192467372459,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Minas Gerais,1990,1994,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Minas Gerais,1994,1996,Engenharia Elétrica,Universidade Estadual De Campinas,1999,2003
3304211079659943,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Goiás,1973,1977,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Da Paraíba,1978,1983,Engenharia De Processos,Universidade Federal De Campina Grande,2005,2007
3308960016106373,nan,nan,nan,nan,nan,nan,nan,nan,Economia,Pontifícia Universidade Católica Do Rio De Janeiro,1978,1982,nan,nan,nan,nan,Economia,Pontifícia Universidade Católica Do Rio De Janeiro,1983,1987,Economia,University Of California At San Diego,1988,1993
3310676280783039,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Alimentos,Universidade Estadual Paulista Júlio De Mesquita Filho,1985,1989,nan,nan,nan,nan,Engenharia De Alimentos,Universidade Estadual De Campinas,1992,1995,Engenharia De Alimentos,Universidade Estadual De Campinas,1995,2002
3314639624288740,nan,nan,nan,nan,nan,nan,nan,nan,Quimica Industrial,Escola Nacional De Química,1965,1968,nan,nan,nan,nan,Físico Quíica,California Institute Of Technology,1973,1975,Chemical Physics,California Institute Of Technology,1973,1977
3317763390163110,nan,nan,nan,nan,nan,nan,nan,nan,Economia,Universidade Estadual De Maringá,1992,1996,nan,nan,nan,nan,Economia,Universidade Federal Da Paraíba,1998,2000,Economia,Universidade Federal Do Rio Grande Do Sul,2000,2005
3318871716111536,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia,Universidade Federal Do Ceará,1976,1979,nan,nan,nan,nan,Química Inorgânica,Instituto De Química Da Universidade De São Paulo,1980,1982,Química Inorgânica,Instituto De Química Da Universidade De São Paulo,1985,1989
3321848865747224,nan,nan,nan,nan, Agrícola,Central De Ensino E Desenvolvimento Agrário De Florestal,1998,2000,Engenharia Agronômica,Universidade De Alfenas,2002,2005,nan,nan,nan,nan,Agronomia (fitotecnia),Universidade Federal De Lavras,2006,2008,Agronomia (fitotecnia),Universidade Federal De Lavras,2008,2010
3322914857605786,nan,nan,nan,nan,nan,nan,nan,nan,,Universidade Federal De Santa Maria,2001,2004,nan,nan,nan,nan,Matemática,Universidade De Brasília,2005,2007,Matemática,Universidade De Brasília,2007,2011
3325984959083987,nan,nan,nan,nan,nan,nan,nan,nan,Eletrônica,Instituto Tecnológico De Aeronáutica,1973,1978,nan,nan,nan,nan,Física Espacial,Instituto Nacional De Pesquisas Espaciais,1979,1983,Física,Louisiana State University System,1984,1990
3333466607118191,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia Bioquímica,Universidade Federal De Minas Gerais,1989,1995,nan,nan,nan,nan,Ciências Farmacêuticas,Universidade Federal De Minas Gerais,1996,1998,Ciências Farmacêuticas,Universidade Federal De Minas Gerais,2004,2008
3336529728610160,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Quimica,Universidade Estadual De Campinas,1977,1981,nan,nan,nan,nan,Tecnologia Nuclear,Universidade De São Paulo,1982,1986,Corrosion And Protection,University Of Manchester Institute Of Science And Technology,1987,1991
3336925010648086,nan,nan,nan,nan,Agropecuária,Colégio Agrícola De Frederico Westphalen/ufsm,2000,2002,Agronomia,Universidade Federal De Santa Maria,2004,2008,nan,nan,nan,nan,Programa De Pós-graduação Em Entomologia,Universidade De São Paulo/escola Superior De Agricultura &quot;luiz De Queiroz&quot;,2009,2011,Programa De Pós-graduação Em Entomologia,Universidade De São Paulo/escola Superior De Agricultura &quot;luiz De Queiroz&quot;,2011,2014
3338079022825695,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia E Bioquímica,Universidade Estadual De Londrina,1977,1980,nan,nan,nan,nan,Ciência De Alimentos,Universidade Estadual De Londrina,1982,1985,Ciências Dos Alimentos,Universidade De São Paulo,1986,1990
3338497972024287,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Naval,Universidade Federal Do Rio De Janeiro,1981,1985,nan,nan,nan,nan,Engenharia Oceânica,Universidade Federal Do Rio De Janeiro,1986,1990,Ocean Engineering,University Of London,1990,1994
3340492777093358,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal De Minas Gerais,1992,1997,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas (microbiologia),Universidade Federal De Minas Gerais,1997,2001
3350119903495479,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Presbiteriana Mackenzie,1985,1989,nan,nan,nan,nan,Engenharia Elétrica,Universidade De São Paulo,1993,1998,Engenharia Elétrica,Universidade De São Paulo,1999,2003
3352299366515964,nan,nan,nan,nan,,Colégio Santo Elias,1988,1990,Engenharia Civil,Universidade Estadual Do Norte Fluminense Darcy Ribeiro,1995,1999,nan,nan,nan,nan,Engenharia Civil,Universidade Estadual Do Norte Fluminense Darcy Ribeiro,1999,2001,Engenharia Civil,Universidade Estadual Do Norte Fluminense Darcy Ribeiro,2001,2006
3353181277947455,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Lavras,1984,1987,nan,nan,nan,nan,Agronomia (fitotecnia),Universidade Federal De Lavras,1988,1991,Fitotecnia,Universidade De São Paulo,1992,1995
3354405129153863,nan,nan,nan,nan,nan,nan,nan,nan,Engenheiro Agrônomo,Universidade Federal De Viçosa,1971,1975,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Viçosa,1977,1982,Agronomia - Area: Ingenieria Agrícola,Universidad Politécnica De Madrid,1988,1992
3357905883226959,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agronômica,Universidade Federal De Viçosa,1974,1977,nan,nan,nan,nan,Genética E Melhoramento De Plantas,Universidade Federal De Lavras,1987,1990,Agronomia (fitotecnia),Universidade Federal De Lavras,1991,1994
3365265235618078,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Agrárias,Universidade Federal Rural De Pernambuco,2001,2003,nan,nan,nan,nan,Recursos Pesqueiros E Aquicultura,Universidade Federal Rural De Pernambuco,2003,2004,Recursos Pesqueiros E Aquicultura,Universidade Federal Rural De Pernambuco,2010,2013
3365375029723601,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Lavras,1999,2004,nan,nan,nan,nan,Genética E Melhoramento De Plantas,Universidade Federal De Lavras,2004,2006,Genética E Melhoramento De Plantas,Universidade Federal De Lavras,2006,2008
3365839945454464,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal Rural De Pernambuco,1996,2001,nan,nan,nan,nan,Ciência Veterinária,Universidade Federal Rural De Pernambuco,2002,2004,Saúde Pública,Centro De Pesquisas Aggeu Magalhães,2005,2008
3368023405805386,nan,nan,nan,nan,nan,nan,nan,nan,Fisica,Universidad Nacional De Ingenieria,1963,1967,nan,nan,nan,nan,Geofísica Espacial,Instituto Nacional De Pesquisas Espaciais,1968,1969,Fisica,"Univeristy Of California, Berkeley",1969,1973
3369854228702113,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Estadual De Londrina,1982,1985,nan,nan,nan,nan,Ciências Biológicas (microbiologia),Universidade Federal De Minas Gerais,1987,1992,Epidemiologia Experimental Aplicada Às Zoonoses,Universidade De São Paulo,1995,1999
3378038791036594,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Santa Catarina,1969,1973,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Santa Catarina,1974,1976,Engenharia Elétrica,L'intitut National Polytechnique De Toulouse,1977,1979
3386249951714088,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Pará,1995,2000,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Pará,2000,2002,Energia,Universidade De São Paulo,2002,2006
3395535465429876,nan,nan,nan,nan,nan,nan,nan,nan,Física,Universidade Do Estado Do Rio De Janeiro,1971,1974,nan,nan,nan,nan,Engenharia Nuclear,Universidade Federal Do Rio De Janeiro,1975,1977,Engenharia Nuclear,Universidade Federal Do Rio De Janeiro,1979,1983
3402472266587390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Estadual De Campinas,1995,1997,Química,Universidade Estadual De Campinas,1997,2002
3405503472010994,nan,nan,nan,nan,nan,nan,nan,nan,Processamento De Dados,Universidade Federal Do Amazonas,1986,1990,nan,nan,nan,nan,Ciências Da Computação,Universidade Federal De Minas Gerais,1992,1995,Ciências Da Computação,Universidade Federal De Minas Gerais,1998,2002
3407440699398765,nan,nan,nan,nan,nan,nan,nan,nan,Virology,Hokkaido University,1985,1988,nan,nan,nan,nan,Virology,Hokkaido University,1989,1991,Virology,Wageningen University,1995,1997
3410528518547847,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária E Zootecnia,Universidade De São Paulo,1994,1998,nan,nan,nan,nan,Reprodução Animal,Universidade De São Paulo,1999,2001,Epidemiologia Experimental Aplicada Às Zoonoses,Universidade De São Paulo,2002,2006
3412816427200150,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia,Universidade Federal Da Paraíba,1983,1986,nan,nan,nan,nan,Pharmacologie Des Médicaments Cardiovasculaires,Université Claude Bernarde Lyon 1,1989,1990,Pharmacologie Des Médicaments Cardiovasculaires,Université Claude Bernarde Lyon 1,1990,1993
3420684025232526,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Farmacêuticas,Universidade Franciscana,2001,2005,nan,nan,nan,nan,Ciências Biológicas (bioquímica Toxicológica),Universidade Federal De Santa Maria,2006,2007,Ciências Biológicas (bioquímica Toxicológica),Universidade Federal De Santa Maria,2007,2009
3422623122948389,nan,nan,nan,nan,nan,nan,nan,nan,Fisica,Universidade Federal Do Rio De Janeiro,1973,1978,nan,nan,nan,nan,Ciência Da Informação,Universidade Federal Do Rio De Janeiro,1982,1985,Ciência Da Informação,Universidade Federal Do Rio De Janeiro,1992,1994
3424760452548457,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica Modalidade Eletrônica,Universidade Federal De Pernambuco,1998,2003,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Pernambuco,2004,2006,Engenharia Elétrica,Politecnico Di Torino,2006,2009
3426796078386126,nan,nan,nan,nan,nan,nan,nan,nan,Letras,Universidade Federal Do Rio Grande Do Sul,2007,2010,nan,nan,nan,nan,Letras,Universidade Federal Do Rio Grande Do Sul,2011,2013,Letras,Universidade Federal Do Rio Grande Do Sul,2013,2015
3427195905566004,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agronômica,Universidade Federal De Lavras,1976,1979,nan,nan,nan,nan,Agronomia (genética E Melhoramento De Plantas),Universidade De São Paulo,1989,1992,Agronomia (genética E Melhoramento De Plantas),Universidade De São Paulo,1992,1994
3431795837830476,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Rio Grande Do Sul,1983,1990,nan,nan,nan,nan,Computação,Universidade Federal Do Rio Grande Do Sul,1990,1993,Computação,Universidade Federal Do Rio Grande Do Sul,1995,2000
3440434999860942,nan,nan,nan,nan,nan,nan,nan,nan,Quimica Industrial,Universidade De Ribeirão Preto,1984,1988,nan,nan,nan,nan,Agronomia (genética E Melhoramento De Plantas),Universidade Estadual Paulista Júlio De Mesquita Filho,1991,1993,Agronomia (agricultura),Universidade Estadual Paulista Júlio De Mesquita Filho,1994,1997
3446495537237491,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade Gama Filho,1984,1989,nan,nan,nan,nan,Geologia,Universidade Federal Do Rio De Janeiro,1990,1993,Geociências (geologia Sedimentar),Universidade De São Paulo,1994,1998
3447728153225016,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia,Universidade Federal Do Ceará,1985,1988,nan,nan,nan,nan,Farmacologia,Universidade Federal Do Ceará,1992,1995,Farmacologia,Universidade Federal Do Ceará,2002,2006
3450009941162428,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas Modalidade Ambientais,Universidade Federal De Pernambuco,2004,2008,nan,nan,nan,nan,Biodiversidade,Universidade Federal Rural De Pernambuco,2008,2010,Biodiversidade,Universidade Federal Rural De Pernambuco,2010,2012
3452623210043423,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Universidade Federal Do Pará,1988,1991,nan,nan,nan,nan,Engenharia Química,Universidade Federal Do Pará,1992,1994,Engenharia Química,Universidade De São Paulo,1996,2000
3453163833110618,nan,nan,nan,nan,Habilitação Profissional De Informática,Centro Estadual De Educação Tecnológica,2000,2001,Habilitação Em Engenharia Mecânica,Universidade Estadual Paulista Júlio De Mesquita Filho,2002,2006,nan,nan,nan,nan,Engenharia Mecânica,Universidade Estadual Paulista Júlio De Mesquita Filho,2006,2007,Engenharia Aeronâutica E Mecânica,Instituto Tecnológico De Aeronáutica,2011,2014
3454306274286651,nan,nan,nan,nan,nan,nan,nan,nan,Medicina,Universidade Federal De Pelotas,1972,1977,nan,nan,nan,nan,Pneumologia,University Of Southampton,1979,1983,Ciências Pneumológicas,Universidade Federal Do Rio Grande Do Sul,1989,1992
3457632168727854,nan,nan,nan,nan,nan,nan,nan,nan,Licenciatura Plena Em Ciências Biológicas,Universidade Federal Do Rio Grande Do Sul,1989,1995,nan,nan,nan,nan,Geociências,Universidade Federal Do Rio Grande Do Sul,1997,1999,Geociências,Universidade Federal Do Rio Grande Do Sul,1999,2003
3459331011913021,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Espírito Santo,1974,1978,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Rio De Janeiro,1982,1983,Engenharia Elétrica,Universidade Federal Do Rio De Janeiro,1986,1990
3461006118388502,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal Rural De Pernambuco,1991,1996,nan,nan,nan,nan,Agronomia (ciências Do Solo),Universidade Federal Rural De Pernambuco,1997,1999,Agronomia (solos E Nutrição De Plantas),Universidade De São Paulo,2002,2006
3464164007134344,nan,nan,nan,nan,nan,nan,nan,nan,Ciência Da Computação,Universidade Federal Da Paraíba,2010,2014,nan,nan,nan,nan,Informática,Universidade Federal Da Paraíba,2014,2015,Computação,Universidade Federal Fluminense,2015,2017
3475085618680340,nan,nan,nan,nan,nan,nan,nan,nan,Direito,Universidade Federal De Pernambuco,1955,1959,nan,nan,nan,nan,nan,nan,nan,nan,Letras (teoria Literária E Literatura Comparada),Universidade De São Paulo,1967,1972
3485147800868305,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal De Santa Maria,2002,2007,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal De Santa Maria,2008,2009,Medicina Veterinária,Universidade Federal De Santa Maria,2009,2011
3485939623614913,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Federal De São Carlos,1983,1987,nan,nan,nan,nan,Química,Universidade Federal De São Carlos,1988,1991,Química,Universidade Federal De São Carlos,1992,1998
3488329717814652,nan,nan,nan,nan,nan,nan,nan,nan,Geologia,Universidade Federal Do Rio Grande Do Sul,1987,1991,nan,nan,nan,nan,Geociências,Universidade Federal Do Rio Grande Do Sul,1992,1994,Geociências,Universidade Federal Do Rio Grande Do Sul,1994,1998
