Identificador,Grande Área,Área
7043053823250811,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
7046351448775946,CIENCIAS_BIOLOGICAS,Bioquímica
7049736226460820,CIENCIAS_HUMANAS,História
7050638697696950,CIENCIAS_EXATAS_E_DA_TERRA,Química
7053321409384500,CIENCIAS_EXATAS_E_DA_TERRA,Física
7055176526520557,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
7056835848853673,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
7059231123141829,CIENCIAS_BIOLOGICAS,Zoologia
7061679675350682,CIENCIAS_HUMANAS,Sociologia
7061747933713446,ENGENHARIAS,Engenharia Civil
7078327363232474,,
7079506792953399,CIENCIAS_AGRARIAS,Agronomia
7091050557018479,ENGENHARIAS,Engenharia Elétrica
7092837515750850,CIENCIAS_AGRARIAS,Zootecnia
7097392227205579,CIENCIAS_HUMANAS,Psicologia
7099569427531441,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
7100696521377929,CIENCIAS_BIOLOGICAS,Botânica
7102839820358192,CIENCIAS_SOCIAIS_APLICADAS,Administração
7108658702390112,CIENCIAS_SOCIAIS_APLICADAS,Economia
7115792628126490,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7122552927617910,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7133083621997139,CIENCIAS_BIOLOGICAS,Microbiologia
7151513617218161,CIENCIAS_EXATAS_E_DA_TERRA,Química
7155889969506635,CIENCIAS_AGRARIAS,Agronomia
7166770916937434,CIENCIAS_BIOLOGICAS,Bioquímica
7168284647925847,ENGENHARIAS,Engenharia Civil
7181181691875740,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
7183851351375986,CIENCIAS_EXATAS_E_DA_TERRA,Química
7191112729309187,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7196306383549934,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
7198067266796866,CIENCIAS_EXATAS_E_DA_TERRA,Química
7199331941689392,CIENCIAS_BIOLOGICAS,Ecologia
7206273812378648,CIENCIAS_DA_SAUDE,Farmácia
7216716166963223,ENGENHARIAS,Engenharia Mecânica
7218523561050513,CIENCIAS_BIOLOGICAS,Botânica
7238063563586831,CIENCIAS_SOCIAIS_APLICADAS,Economia
7247198559551536,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7258266163150929,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7259164526317967,CIENCIAS_DA_SAUDE,Farmácia
7260880417525391,ENGENHARIAS,Engenharia Elétrica
7262670454819823,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7266901653214031,CIENCIAS_AGRARIAS,Zootecnia
7268205800863119,CIENCIAS_DA_SAUDE,Saúde Coletiva
7271555229443404,CIENCIAS_EXATAS_E_DA_TERRA,Física
7274686165301866,ENGENHARIAS,Engenharia Elétrica
7275608974248322,CIENCIAS_EXATAS_E_DA_TERRA,Química
7279178012336732,ENGENHARIAS,Engenharia Elétrica
7281089484989218,CIENCIAS_EXATAS_E_DA_TERRA,Química
7281739070942782,CIENCIAS_EXATAS_E_DA_TERRA,Química
7287108960864123,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
7294940837327863,ENGENHARIAS,Engenharia Química
7298637758046404,CIENCIAS_SOCIAIS_APLICADAS,Administração
7300782839552849,CIENCIAS_HUMANAS,Arqueologia
7301980773116724,CIENCIAS_EXATAS_E_DA_TERRA,Química
7306169864153373,CIENCIAS_DA_SAUDE,Farmácia
7316987979320858,CIENCIAS_HUMANAS,Ciência Política
7321869768889062,CIENCIAS_HUMANAS,Educação
7329418125245335,CIENCIAS_AGRARIAS,Agronomia
7331877615631303,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
7333194329114884,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
7333463527916515,CIENCIAS_AGRARIAS,Agronomia
7334066101340578,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7340105957340705,ENGENHARIAS,Engenharia Biomédica
7352068936803132,ENGENHARIAS,Engenharia Elétrica
7359896733836304,CIENCIAS_BIOLOGICAS,Botânica
7373548082841415,,
7374065738760207,CIENCIAS_BIOLOGICAS,Parasitologia
7374641262802257,CIENCIAS_SOCIAIS_APLICADAS,Economia
7375738037025795,CIENCIAS_HUMANAS,Sociologia
7377307605232309,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
7380100778286872,CIENCIAS_EXATAS_E_DA_TERRA,Física
7387849390654555,CIENCIAS_EXATAS_E_DA_TERRA,Química
7398906470318595,CIENCIAS_BIOLOGICAS,Zoologia
7409756675845441,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
7418081905753646,ENGENHARIAS,Engenharia Aeroespacial
7420393844803951,CIENCIAS_AGRARIAS,Zootecnia
7421670794635597,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7421945211824275,CIENCIAS_AGRARIAS,Agronomia
7422951276755637,ENGENHARIAS,Engenharia Civil
7428189879295593,ENGENHARIAS,Engenharia Elétrica
7428513224190354,CIENCIAS_BIOLOGICAS,Imunologia
7431203384675092,CIENCIAS_EXATAS_E_DA_TERRA,Física
7435104437355854,ENGENHARIAS,Engenharia Elétrica
7439835037769777,CIENCIAS_BIOLOGICAS,Botânica
7445354319753187,ENGENHARIAS,Engenharia Elétrica
7452085194074257,ENGENHARIAS,Engenharia Elétrica
7452392057623454,ENGENHARIAS,Engenharia Química
7454305406070791,ENGENHARIAS,Engenharia Civil
7454736736043931,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7468001180773462,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
7469197774289125,CIENCIAS_AGRARIAS,Medicina Veterinária
7469670427706304,CIENCIAS_AGRARIAS,Engenharia Agrícola
7470606064334309,CIENCIAS_BIOLOGICAS,Zoologia
7476904353230115,ENGENHARIAS,Engenharia Civil
7489426320194892,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
7501286919190831,CIENCIAS_BIOLOGICAS,Bioquímica
7505866427960469,CIENCIAS_HUMANAS,Sociologia
7511312374795216,CIENCIAS_BIOLOGICAS,Ecologia
7517593380145798,CIENCIAS_AGRARIAS,Zootecnia
7520975750843970,CIENCIAS_EXATAS_E_DA_TERRA,Física
7530599423996007,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
7532050172035129,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7535757110739404,ENGENHARIAS,Engenharia Química
7541323048519138,CIENCIAS_HUMANAS,Arqueologia
7544846720074390,ENGENHARIAS,Engenharia Sanitária
7550371101484129,LINGUISTICA_LETRAS_E_ARTES,Letras
7559938697233077,CIENCIAS_AGRARIAS,Zootecnia
7562902035048269,ENGENHARIAS,Engenharia Civil
7567746765435723,CIENCIAS_HUMANAS,Arqueologia
7568400311889864,CIENCIAS_DA_SAUDE,Farmácia
7568648387585192,ENGENHARIAS,Engenharia de Produção
7570386464598462,CIENCIAS_AGRARIAS,Agronomia
7571532793457829,CIENCIAS_HUMANAS,Educação
7572289893292971,OUTROS,Ciências
7573440788991853,ENGENHARIAS,Engenharia Mecânica
7574811650429924,ENGENHARIAS,Engenharia Elétrica
7580236895339455,CIENCIAS_EXATAS_E_DA_TERRA,Química
7595333636841849,ENGENHARIAS,Engenharia Aeroespacial
7598014282202174,CIENCIAS_AGRARIAS,Agronomia
7608085294604450,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7608531416003323,CIENCIAS_HUMANAS,Educação
7616207179319016,CIENCIAS_HUMANAS,História
7623751650258443,CIENCIAS_SOCIAIS_APLICADAS,Demografia
7625104729898206,CIENCIAS_BIOLOGICAS,Zoologia
7629319262073140,CIENCIAS_EXATAS_E_DA_TERRA,Química
7630576321955496,CIENCIAS_EXATAS_E_DA_TERRA,Física
7632867790178003,CIENCIAS_DA_SAUDE,Farmácia
7634155332837531,CIENCIAS_BIOLOGICAS,Microbiologia
7638674217020456,CIENCIAS_AGRARIAS,Zootecnia
7639821581156994,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
7641270456476630,CIENCIAS_SOCIAIS_APLICADAS,Economia
7642043789034070,CIENCIAS_BIOLOGICAS,Genética
7644241125976321,ENGENHARIAS,Engenharia de Produção
7649391782228457,CIENCIAS_SOCIAIS_APLICADAS,Administração
7654379342989644,CIENCIAS_BIOLOGICAS,Zoologia
7656587511436822,CIENCIAS_AGRARIAS,Agronomia
7658998034219799,CIENCIAS_BIOLOGICAS,Fisiologia
7665122575992914,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
7670878068781009,CIENCIAS_SOCIAIS_APLICADAS,Economia
7677941459264191,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
7678807521621318,CIENCIAS_HUMANAS,Antropologia
7689276656571175,CIENCIAS_BIOLOGICAS,Bioquímica
7689631089535499,LINGUISTICA_LETRAS_E_ARTES,Letras
7705592106667807,LINGUISTICA_LETRAS_E_ARTES,Artes
7709759528786196,CIENCIAS_AGRARIAS,Zootecnia
7712800981237085,CIENCIAS_EXATAS_E_DA_TERRA,Química
7714353975585252,CIENCIAS_HUMANAS,Educação
7716423349207719,CIENCIAS_BIOLOGICAS,Bioquímica
7733681743453751,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7735660007039816,CIENCIAS_SOCIAIS_APLICADAS,Administração
7739069399024541,CIENCIAS_BIOLOGICAS,Zoologia
7741121296126010,CIENCIAS_SOCIAIS_APLICADAS,Economia
7741789991636762,CIENCIAS_HUMANAS,Educação
7741826884583892,ENGENHARIAS,Engenharia de Produção
7743112049924654,CIENCIAS_BIOLOGICAS,Parasitologia
7748064810111389,CIENCIAS_AGRARIAS,Agronomia
7752212981363912,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7755265631256024,CIENCIAS_EXATAS_E_DA_TERRA,Física
7757984300428347,ENGENHARIAS,Engenharia Elétrica
7758192020816194,CIENCIAS_SOCIAIS_APLICADAS,Economia
7758963790962240,CIENCIAS_HUMANAS,Psicologia
7760584339730356,ENGENHARIAS,Engenharia Civil
7767765176922071,CIENCIAS_BIOLOGICAS,Genética
7769639637061280,LINGUISTICA_LETRAS_E_ARTES,Artes
7770854774419602,CIENCIAS_BIOLOGICAS,Ecologia
7775584432611868,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
7790610359620474,CIENCIAS_BIOLOGICAS,Genética
7793465081027513,ENGENHARIAS,Engenharia Civil
7801724088574658,CIENCIAS_SOCIAIS_APLICADAS,Economia
7803469699401969,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
7813504265082078,CIENCIAS_HUMANAS,Educação
7813920073738394,CIENCIAS_BIOLOGICAS,Parasitologia
7817941889976424,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
7821366391162142,CIENCIAS_HUMANAS,História
7821610349128835,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
7829946393687571,CIENCIAS_AGRARIAS,Agronomia
7838917349389458,CIENCIAS_BIOLOGICAS,Ecologia
7854074141560121,ENGENHARIAS,Engenharia de Produção
7854330137879524,LINGUISTICA_LETRAS_E_ARTES,Letras
7863845087003953,CIENCIAS_BIOLOGICAS,Bioquímica
7865080933555325,CIENCIAS_HUMANAS,Sociologia
7866700606716431,CIENCIAS_BIOLOGICAS,Zoologia
7869963100403994,ENGENHARIAS,Engenharia Biomédica
7870111209439581,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7878244330545127,CIENCIAS_SOCIAIS_APLICADAS,Direito
7879477446841060,CIENCIAS_AGRARIAS,Zootecnia
7886718202814745,CIENCIAS_SOCIAIS_APLICADAS,Economia
7887442300538430,CIENCIAS_BIOLOGICAS,Biofísica
7902507174864967,CIENCIAS_HUMANAS,Psicologia
7905822891118702,CIENCIAS_AGRARIAS,Agronomia
7911647596492565,CIENCIAS_DA_SAUDE,Odontologia
7921711938378088,CIENCIAS_AGRARIAS,Agronomia
7929868663210908,CIENCIAS_EXATAS_E_DA_TERRA,
7930540518087267,CIENCIAS_AGRARIAS,Zootecnia
7935238137656326,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
7935699829401769,CIENCIAS_DA_SAUDE,Medicina
7937550774712059,ENGENHARIAS,Engenharia de Produção
7939017634049710,CIENCIAS_EXATAS_E_DA_TERRA,Química
7942579499577578,CIENCIAS_DA_SAUDE,Farmácia
7953504212825830,CIENCIAS_AGRARIAS,Agronomia
7957606883987162,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
7964289151492195,CIENCIAS_BIOLOGICAS,Botânica
7972936754516344,ENGENHARIAS,Engenharia Sanitária
7976631015061804,CIENCIAS_EXATAS_E_DA_TERRA,Física
7982588857646168,ENGENHARIAS,Engenharia Elétrica
7987212907837941,ENGENHARIAS,Engenharia Elétrica
7992694643607149,ENGENHARIAS,Engenharia Química
8002400150496526,CIENCIAS_SOCIAIS_APLICADAS,Direito
8012010064147260,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8015275228271541,LINGUISTICA_LETRAS_E_ARTES,Lingüística
8019969928283008,ENGENHARIAS,Engenharia Civil
8032106763743620,CIENCIAS_EXATAS_E_DA_TERRA,Física
8043325346556259,CIENCIAS_BIOLOGICAS,Parasitologia
8048555547352717,CIENCIAS_HUMANAS,Psicologia
8052058732175748,CIENCIAS_BIOLOGICAS,Farmacologia
8055323136184595,LINGUISTICA_LETRAS_E_ARTES,Lingüística
8058052532279136,CIENCIAS_BIOLOGICAS,Bioquímica
8062611479303200,CIENCIAS_HUMANAS,Antropologia
8065417966435303,CIENCIAS_EXATAS_E_DA_TERRA,Química
8068967021078220,CIENCIAS_EXATAS_E_DA_TERRA,Química
8079874304207115,CIENCIAS_BIOLOGICAS,Botânica
8080838290715777,CIENCIAS_BIOLOGICAS,Microbiologia
8096137469504688,CIENCIAS_AGRARIAS,Zootecnia
8096740977759756,CIENCIAS_AGRARIAS,Medicina Veterinária
8102993969523532,ENGENHARIAS,Engenharia Mecânica
8103998556619871,CIENCIAS_BIOLOGICAS,Ecologia
8104194413497845,CIENCIAS_DA_SAUDE,Saúde Coletiva
8115127075994601,CIENCIAS_AGRARIAS,Agronomia
8115160528911145,CIENCIAS_DA_SAUDE,Farmácia
8115820958390261,,
8121082379157248,CIENCIAS_AGRARIAS,Agronomia
8125009165007422,CIENCIAS_AGRARIAS,Agronomia
8129813828982829,CIENCIAS_EXATAS_E_DA_TERRA,Física
8135896270067246,CIENCIAS_SOCIAIS_APLICADAS,Economia
8143800826985556,CIENCIAS_EXATAS_E_DA_TERRA,Química
8146874185762544,CIENCIAS_SOCIAIS_APLICADAS,Administração
8150880476098677,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8153758173673961,CIENCIAS_SOCIAIS_APLICADAS,Administração
8156012904000790,CIENCIAS_AGRARIAS,Agronomia
8158732509142272,ENGENHARIAS,Engenharia Química
8160347007286967,ENGENHARIAS,Engenharia Civil
8168905928139438,ENGENHARIAS,Engenharia Mecânica
8170349662210452,CIENCIAS_HUMANAS,Educação
8172124241767828,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8175059045027748,CIENCIAS_HUMANAS,História
8178867411563243,CIENCIAS_BIOLOGICAS,Bioquímica
8186505996839085,CIENCIAS_DA_SAUDE,Odontologia
8193454290644430,CIENCIAS_DA_SAUDE,Nutrição
8193784842843418,CIENCIAS_SOCIAIS_APLICADAS,Economia
8194466311190528,CIENCIAS_EXATAS_E_DA_TERRA,Física
8199384500642892,ENGENHARIAS,Engenharia Elétrica
8206427476887399,CIENCIAS_AGRARIAS,Agronomia
8208709281906563,CIENCIAS_EXATAS_E_DA_TERRA,Química
8215754365980649,CIENCIAS_SOCIAIS_APLICADAS,Economia
8215976645016606,CIENCIAS_EXATAS_E_DA_TERRA,Física
8224498867270799,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8224658682910588,ENGENHARIAS,Engenharia de Produção
8226520527104927,ENGENHARIAS,Engenharia Mecânica
8226529794937801,CIENCIAS_EXATAS_E_DA_TERRA,Química
8227771331126028,CIENCIAS_EXATAS_E_DA_TERRA,Física
8228010543041248,CIENCIAS_BIOLOGICAS,Genética
8228812852165567,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8231371844466982,CIENCIAS_AGRARIAS,Agronomia
8232639819367801,CIENCIAS_BIOLOGICAS,Zoologia
8233274580269481,CIENCIAS_AGRARIAS,Zootecnia
8238208232722890,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8240034013281714,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
8242023243682161,CIENCIAS_EXATAS_E_DA_TERRA,Física
8243001226255815,LINGUISTICA_LETRAS_E_ARTES,Artes
8244055079402116,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8246131317396176,ENGENHARIAS,Engenharia Nuclear
8247182921769589,CIENCIAS_BIOLOGICAS,Ecologia
8249061910928115,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
8250309915750628,CIENCIAS_AGRARIAS,Agronomia
8251643344377056,ENGENHARIAS,Engenharia Mecânica
8258858460621065,CIENCIAS_AGRARIAS,Agronomia
8267128111208692,CIENCIAS_EXATAS_E_DA_TERRA,Química
8269757332399292,CIENCIAS_BIOLOGICAS,Zoologia
8270098064510774,ENGENHARIAS,Engenharia Mecânica
8271659856741715,CIENCIAS_AGRARIAS,Agronomia
8273173254016872,CIENCIAS_AGRARIAS,Agronomia
8275483858862408,ENGENHARIAS,Engenharia Sanitária
8278472628252508,CIENCIAS_DA_SAUDE,Enfermagem
8280601583280522,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8287861610873629,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8295625748916004,CIENCIAS_BIOLOGICAS,Genética
8298227570138264,CIENCIAS_AGRARIAS,Medicina Veterinária
8304454301957911,CIENCIAS_HUMANAS,História
8307084456849136,CIENCIAS_AGRARIAS,Agronomia
8307874123800948,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8314912075944522,CIENCIAS_DA_SAUDE,Farmácia
8315534963507689,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
8319326553139808,ENGENHARIAS,Engenharia Civil
8320859528232885,CIENCIAS_HUMANAS,Psicologia
8321004413233815,ENGENHARIAS,Engenharia Nuclear
8321217605166123,OUTROS,Ciências Ambientais
8326756664758702,CIENCIAS_AGRARIAS,Agronomia
8328754543048690,CIENCIAS_AGRARIAS,Agronomia
8329331580110901,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8336639598192811,CIENCIAS_AGRARIAS,Zootecnia
8336705133403404,CIENCIAS_DA_SAUDE,Fisioterapia e Terapia Ocupacional
8338204270737352,CIENCIAS_DA_SAUDE,Saúde Coletiva
8341612542504580,CIENCIAS_DA_SAUDE,Fisioterapia e Terapia Ocupacional
8341617023595132,CIENCIAS_HUMANAS,Psicologia
8342883361739081,CIENCIAS_AGRARIAS,Agronomia
8347426074504871,CIENCIAS_HUMANAS,Sociologia
8347588972615049,CIENCIAS_BIOLOGICAS,Ecologia
8351301033142826,CIENCIAS_AGRARIAS,Engenharia Agrícola
8352484284929824,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
8361634712854107,CIENCIAS_AGRARIAS,Agronomia
8361717016612632,ENGENHARIAS,Engenharia Mecânica
8368469162867277,CIENCIAS_BIOLOGICAS,Bioquímica
8369464483722617,CIENCIAS_BIOLOGICAS,Biofísica
8371650330571261,CIENCIAS_AGRARIAS,Agronomia
8375210112682781,CIENCIAS_SOCIAIS_APLICADAS,Economia
8375441896375273,CIENCIAS_BIOLOGICAS,Botânica
8388652849956928,CIENCIAS_HUMANAS,Sociologia
8390081359868622,CIENCIAS_SOCIAIS_APLICADAS,Economia
8391627429679768,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
8396001861092302,CIENCIAS_HUMANAS,História
8396727262741273,CIENCIAS_BIOLOGICAS,Ecologia
8399257911324757,CIENCIAS_BIOLOGICAS,Botânica
8399881058983357,,
8402643293660386,CIENCIAS_BIOLOGICAS,Genética
8407177208423247,CIENCIAS_BIOLOGICAS,Farmacologia
8409575009099582,CIENCIAS_EXATAS_E_DA_TERRA,Física
8418729116626386,CIENCIAS_HUMANAS,Filosofia
8428410835702358,LINGUISTICA_LETRAS_E_ARTES,Artes
8430720903326399,CIENCIAS_SOCIAIS_APLICADAS,Ciência da Informação
8432199070549609,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
8434935867197930,CIENCIAS_HUMANAS,História
8440044607836952,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8441249529400604,CIENCIAS_SOCIAIS_APLICADAS,Economia
8441423152319919,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
8443300958745785,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
8447285280658452,CIENCIAS_HUMANAS,Antropologia
8460573638694827,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
8462831533501212,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8467140172529712,CIENCIAS_SOCIAIS_APLICADAS,Direito
8467243260512730,CIENCIAS_AGRARIAS,Engenharia Agrícola
8471506901710418,ENGENHARIAS,Engenharia Química
8472079174657098,CIENCIAS_BIOLOGICAS,Imunologia
8478741766449896,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8480645905948026,CIENCIAS_BIOLOGICAS,Microbiologia
8481385071338984,CIENCIAS_SOCIAIS_APLICADAS,Economia
8486882484125774,ENGENHARIAS,Engenharia de Produção
8491359374260645,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8492347905340293,CIENCIAS_DA_SAUDE,Nutrição
8494412366544288,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
8500335016228874,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8505634095383289,CIENCIAS_AGRARIAS,Zootecnia
8515369021255534,CIENCIAS_HUMANAS,Antropologia
8521384605324445,CIENCIAS_EXATAS_E_DA_TERRA,Química
8522324248097480,CIENCIAS_BIOLOGICAS,Zoologia
8537150955145617,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8537174715205717,CIENCIAS_EXATAS_E_DA_TERRA,Física
8542940399953204,CIENCIAS_SOCIAIS_APLICADAS,Economia
8543061247854357,CIENCIAS_BIOLOGICAS,Farmacologia
8550161853747323,ENGENHARIAS,Engenharia de Produção
8559146085477218,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8562091525519918,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
8564844746819651,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8588362716481924,CIENCIAS_EXATAS_E_DA_TERRA,Física
8588589377152882,CIENCIAS_BIOLOGICAS,Botânica
8590140337571249,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8590492041554583,CIENCIAS_SOCIAIS_APLICADAS,Planejamento Urbano e Regional
8594255215633547,CIENCIAS_HUMANAS,Ciência Política
8599274656527722,CIENCIAS_SOCIAIS_APLICADAS,Direito
8599356494482170,CIENCIAS_AGRARIAS,Agronomia
8600906973888297,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8607852207828061,CIENCIAS_HUMANAS,Educação
8611020242763828,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8614370501134799,CIENCIAS_BIOLOGICAS,Bioquímica
8616017152145795,ENGENHARIAS,Engenharia Elétrica
8616221767168388,CIENCIAS_AGRARIAS,Medicina Veterinária
8616796657243433,CIENCIAS_SOCIAIS_APLICADAS,Administração
8618891960964827,OUTROS,Ciências Ambientais
8621640564395100,LINGUISTICA_LETRAS_E_ARTES,Letras
8621754717783413,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8624647938935556,ENGENHARIAS,Engenharia Civil
8628710115274949,ENGENHARIAS,Engenharia Química
8629241691140049,CIENCIAS_AGRARIAS,Engenharia Agrícola
8632194987247868,CIENCIAS_BIOLOGICAS,Botânica
8635701096371109,CIENCIAS_SOCIAIS_APLICADAS,Administração
8637344058859147,CIENCIAS_BIOLOGICAS,Zoologia
8639778660295532,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8641384820246846,CIENCIAS_AGRARIAS,Engenharia Agrícola
8645866158372993,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
8648089123168415,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
8648832739706331,ENGENHARIAS,Engenharia de Minas
8649204954287770,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8651276483668080,ENGENHARIAS,Engenharia Civil
8653053694824805,CIENCIAS_HUMANAS,Educação
8655199308677059,CIENCIAS_BIOLOGICAS,Bioquímica
8658473469051383,CIENCIAS_AGRARIAS,Zootecnia
8664169441117482,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8666548473150908,ENGENHARIAS,Engenharia de Minas
8669668633454299,ENGENHARIAS,Engenharia Química
8674246016323947,CIENCIAS_EXATAS_E_DA_TERRA,Física
8678564148136140,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8688694657606654,CIENCIAS_BIOLOGICAS,Biofísica
8688736650901616,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
8696858608013659,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8701122785988842,ENGENHARIAS,Engenharia Elétrica
8715023255304328,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8718370108324505,ENGENHARIAS,Engenharia Mecânica
8721647772738636,CIENCIAS_BIOLOGICAS,Genética
8721994758453503,CIENCIAS_BIOLOGICAS,Zoologia
8722112918837027,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
8729788626458996,CIENCIAS_AGRARIAS,Agronomia
8730828720954911,,
8733003047788389,CIENCIAS_AGRARIAS,Agronomia
8752243933474803,ENGENHARIAS,Engenharia Sanitária
8755682183778618,ENGENHARIAS,Engenharia Civil
8773698552648150,CIENCIAS_BIOLOGICAS,Genética
8777914359430078,CIENCIAS_HUMANAS,Sociologia
8788632680037006,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8789150442726795,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
8795198390972971,CIENCIAS_BIOLOGICAS,Farmacologia
8797685933461323,ENGENHARIAS,Engenharia Elétrica
8801080897723883,ENGENHARIAS,Engenharia Civil
8806095256853243,CIENCIAS_EXATAS_E_DA_TERRA,Física
8812184151373749,CIENCIAS_SOCIAIS_APLICADAS,Administração
8814217649491828,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
8821559850261716,CIENCIAS_SOCIAIS_APLICADAS,Economia
8822284125037565,CIENCIAS_HUMANAS,Psicologia
8827624220938506,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
8833561166396452,CIENCIAS_EXATAS_E_DA_TERRA,Química
8835491732653277,CIENCIAS_BIOLOGICAS,Microbiologia
8843113233262619,CIENCIAS_BIOLOGICAS,Morfologia
8850688493029765,CIENCIAS_AGRARIAS,Zootecnia
8851828663496808,CIENCIAS_AGRARIAS,Agronomia
8862011328139639,CIENCIAS_AGRARIAS,Agronomia
8867836268820998,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
8875361042998659,ENGENHARIAS,Engenharia de Transportes
8877272658065995,ENGENHARIAS,Engenharia Mecânica
8878872105271901,CIENCIAS_HUMANAS,Educação
8882084525542926,ENGENHARIAS,Engenharia Química
8885774273217562,CIENCIAS_DA_SAUDE,Saúde Coletiva
8886217002903392,CIENCIAS_BIOLOGICAS,Ecologia
8886634592087842,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8891045064075199,ENGENHARIAS,Engenharia de Minas
