source,target
Universidade Federal De Santa Catarina,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio De Janeiro,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Ouro Preto,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Instituto Nacional De Pesquisas Espaciais
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Wageningen University
Universidade Federal De Viçosa,Wageningen University
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universitat Autònoma De Barcelona
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Escola Superior De Agricultura Luiz De Queiroz - Universidade De São Paulo
Universidade Federal De Pelotas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Estadual De Campinas
Universidade De São Paulo,Instituto De Pesquisas Enegéticas E Nucleares
Instituto De Pesquisas Enegéticas E Nucleares,Instituto De Pesquisas Enegéticas E Nucleares
Universidade Tecnológica Federal Do Paraná - Campus Ponta Grossa,Universidade Tecnológica Federal Do Paraná
Universidade Tecnológica Federal Do Paraná,Universidade Tecnológica Federal Do Paraná
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Espírito Santo,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Alagoas
Universidade Federal De Alagoas,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Fundação Universidade Regional De Blumenau,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Do Estado Do Rio De Janeiro,Coordenação Dos Programas De Pós Graduação Em Engenharias
Coordenação Dos Programas De Pós Graduação Em Engenharias,Coordenação Dos Programas De Pós Graduação Em Engenharias
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Santa Catarina
Universidade Federal Do Pará,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Manchester
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Estadual De Campinas
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Faculdade De Ciências Farmacêuticas E Bioquímicas Osvaldo Cruz,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Boston University
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Tübingen
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidad De Buenos Aires
Universidade Federal Do Pará,Departamento De Bioquímica E Biologia Molecular
Departamento De Bioquímica E Biologia Molecular,Fundação Oswaldo Cruz
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Federal Da Paraíba,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Laboratório Nacional De Computação Científica
Universidade De Brasília,Instituto Nacional De Pesquisas Da Amazônia
Instituto Nacional De Pesquisas Da Amazônia,Instituto Nacional De Pesquisas Da Amazônia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Departamento De Farmácia,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Université De Montpellier I
Universidade Federal Do Rio Grande Do Sul,Fundação Getúlio Vargas
Fundação Getúlio Vargas,Yale University
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,University Of Nebraska Lincoln
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal De Pernambuco
Pontifícia Universidade Católica Do Rio De Janeiro,Massachusetts Institute Of Technology
Massachusetts Institute Of Technology,Massachusetts Institute Of Technology
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Durham University
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Federal De Viçosa,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Instituto Oceanográfico Da Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Loughborough University
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Do Paraná,Université De Provence Aix Marseille I
Universidade Federal Do Paraná,Université De Provence Aix Marseille I
Université De Provence Aix Marseille I,Universidade Federal Do Paraná
Universidade De São Paulo,"Imperial College, University Of London"
Universidade De São Paulo,"Imperial College, University Of London"
"Imperial College, University Of London","Imperial College, University Of London"
Universidade Federal De Uberlândia,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Santa Úrsula,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Pelotas,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De Brasília
Universidade Federal Do Rio Grande,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Paraná
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidad De Navarra
Universidade Estadual De Campinas,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Università Degli Studi Di Roma La Sapienza,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Ecole Centrale De Lyon
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Escola Superior De Agricultura Luiz De Queiroz
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,"Rutgers, The State University Of New Jersey"
Universidade Regional Integrada Do Alto Uruguai E Das Missões,Universidade Regional Integrada Do Alto Uruguai E Das Missões
Universidade Regional Integrada Do Alto Uruguai E Das Missões,Universidade Federal De São Carlos
Universidade Do Estado Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Loughborough University
Universidade Federal De Santa Maria,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Instituto Tecnológico De Aeronáutica
Universidade Federal De Santa Catarina,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Université De Provence Aix Marseille I
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Indiana University
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Bahia-escola De Agronomia,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Escola Superior De Agricultura Luiz De Queiroz
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Pernambuco
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Viçosa
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,University Of Wisconsin - Madison
University Of Wisconsin - Madison,Oregon State University
Universidade Federal Do Piauí,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Lavras
Universidade Federal Do Paraná,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Campina Grande,Universidade Federal De Campina Grande
Universidade Federal De Campina Grande,Universidade Federal Do Ceará
Universidade Tecnológica Federal Do Paraná,Universidade Tecnológica Federal Do Paraná
Universidade Tecnológica Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Maringá,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Instituto Nacional De Pesquisas Da Amazônia
Instituto Nacional De Pesquisas Da Amazônia,George Washington University
Universidade Federal Fluminense,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Minas Gerais,University Of Maryland
University Of Maryland,Universidade De São Paulo
Universidade Federal De Mato Grosso,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Maranhão,Universidade Federal Do Maranhão
Universidade Federal Do Maranhão,Universidade Federal Do Maranhão
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Pelotas,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Do Vale Do Rio Dos Sinos,Universidade Do Vale Do Rio Dos Sinos
Universidade Do Vale Do Rio Dos Sinos,Pontifícia Universidade Católica Do Rio Grande Do Sul
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Université Louis Pasteur De Strasbourg
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Université De Montpellier I
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Pará,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Université Du Québec - Inrs-ete
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Université Paris Descartes
Universidade Federal Rural De Pernambuco,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal Rural De Pernambuco
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Programa De Doutorado Integrado Em Zootecnia - Ufrpe
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Escola Superior De Agricultura Luiz De Queiroz,Escola Superior De Agricultura Luiz De Queiroz
Escola Superior De Agricultura Luiz De Queiroz,Escola Superior De Agricultura Luiz De Queiroz
Universidade Estadual De Montes Claros,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Sergipe,Universidade Federal De Campina Grande
Universidade Federal De Campina Grande,Universidade Federal De Campina Grande
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal Da Paraíba,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade De São Paulo
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Nottingham University
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal De Lavras
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Pernambuco
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Centro Universitário Vila Velha,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade De São Paulo,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal De Ouro Preto,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Lavras,Universidade De São Paulo
Universidade De São Paulo,Universidade De Brasília
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Estadual Do Sudoeste Da Bahia,Universidade Federal De Alagoas
Universidade Federal De Alagoas,Universidade Federal De Alagoas
Universidade Federal Do Rio De Janeiro,New York University
New York University,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Instituto Nacional De Matemática Pura E Aplicada
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade De São Paulo
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De São Carlos
Universidade Federal De Viçosa,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Minas Gerais,Duke University
Universidade Federal De Minas Gerais,Duke University
Duke University,Duke University
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Do Estado Do Rio De Janeiro,University Of Virginia
University Of Virginia,University Of Virginia
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De Paris Vii Denis Diderot
Universidade De São Paulo,Universidade De Paris Vii Denis Diderot
Universidade De São Paulo,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,University Of Arizona
Universidade Católica De Pernambuco,University Of Florida
University Of Florida,University Of Florida
Universidade Federal De Viçosa,Universidade Federal Do Espírito Santo
Universidade Federal Do Espírito Santo,Université Paris 1 Pantheon-sorbonne
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Escola Politécnica Da Usp,Instituto Astronômico E Geofísico Da Usp
Instituto Astronômico E Geofísico Da Usp,Instituto Astronômico E Geofísico - Usp
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Do Vale Do Rio Dos Sinos,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Ruprecht-karls-universität Heidelberg
Universidade Federal Do Paraná,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade De São Paulo,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Rio De Janeiro,Departamento De Geologia
Departamento De Geologia,University Of Edinburgh
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Escola De Pós-graduação Em Economia - Epge
Universidade Católica De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual De Maringá,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Estadual De Campinas
Universidade Federal Da Paraíba,Universidade Federal De Campina Grande
Universidade Federal De Campina Grande,Universidade Federal De São Carlos
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,The University Of York
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,University Of Oxford
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Fundação Universidade De Cruz Alta,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Université Du Québec À Chicoutimi
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal De Santa Catarina
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,University Of Florida
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,University Of Edinburgh
Pontifícia Universidade Católica Do Paraná,Michigan State University
Michigan State University,Brunel University London
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Ceará,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universite De Nice Sophia Antipolis
Universidade Federal Fluminense,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Fundação Oswaldo Cruz
Université Laval,Université Laval
Université Laval,Université De Sherbrooke
Universidade Federal Rural Do Rio De Janeiro,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Estadual Do Norte Fluminense Darcy Ribeiro,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Università Degli Studi Di Roma La Sapienza,La Sapienza-università Degli Studi Di Roma
La Sapienza-università Degli Studi Di Roma,Universidade Federal Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Do Estado Do Rio De Janeiro,Programa De Engenharia Civil
Programa De Engenharia Civil,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Norte,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade De São Paulo
Universidade Santa Úrsula,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universiteit Van Amsterdam,Universiteit Van Amsterdam
Universiteit Van Amsterdam,George Washington University
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Pelotas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Federal De Santa Catarina
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal De Ouro Preto,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Aberystwyth University
Universidade De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Do Vale Do Rio Dos Sinos,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidad De Los Andes,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Fundação Oswaldo Cruz
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Escola Superior De Agricultura Luis De Queiroz
Universidade Federal Do Pará,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,University Of British Columbia
Faculdade De Humanidades Pedro Ii,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
