source,target
Universidade Federal Do Rio Grande Do Sul,"""University Of California"
Universidade Federal Rural De Pernambuco,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Do Estado Do Rio De Janeiro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Katholieke Universiteit Leuven
Universidad San Martin De Porres,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Federal De Mato Grosso,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Triângulo Mineiro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Do Ceará,Universidade Estadual Do Ceará
Universidade Estadual Do Ceará,Universidade Estadual Do Ceará
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade De Uzhgorod,Universidade De Uzhgorod
Universidade De Uzhgorod,Universidade De Uzhgorod
Pontifícia Universidade Católica De Campinas,Universidad Carlos Iii De Madrid
Pontifícia Universidade Católica De Campinas,Universidad Carlos Iii De Madrid
Universidad Carlos Iii De Madrid,Universidad Carlos Iii De Madrid
Universidade Federal Fluminense,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Universidade Estadual De Campinas
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Estadual De Campinas
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,University Of Bristol
La Universidad Del Zulia,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Santa Maria,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade De Brasília
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Do Piauí,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal Rural De Pernambuco,Universidade Federal Do Rio Grande
Universidade Federal Do Rio Grande,Centre Of Environmental Fisheries And Aquaculture Sciences
Universidade Federal Do Espírito Santo,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Maringá,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Federal De Minas Gerais,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Trinity College Dublin
Universidade Federal De Santa Catarina,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Viçosa,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Campina Grande,Universidade Federal De Campina Grande
Universidade Federal De Campina Grande,Universidade Federal De Campina Grande
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Estadual De Londrina,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Fundação Escola De Sociologia E Política De São Paulo,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Sergipe,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,Universidade De Brasília
Universidade De Brasília,Boston University
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade De São Paulo
Universidade De São Paulo,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Tulane University,University Of California Davis
University Of California Davis,University Of California Davis
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Gama Filho,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Centro Universitário Sagrado Coração,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Paraíba,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Escola De Engenharia De Piracicaba,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Do Estado Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande,Universidade Federal Do Rio Grande
Universidade Federal Do Rio Grande,Universidade Federal Do Rio Grande
Universidade Estadual De Londrina,Universidade Estadual De Londrina
Universidade Estadual De Londrina,Universidade De São Paulo
Instituto Militar De Engenharia,Instituto Militar De Engenharia
Instituto Militar De Engenharia,University Of Illinois At Urbana Champaign
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade Católica De Santos,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Instituto Tecnológico De Aeronáutica,Universidade Federal Da Paraíba
Instituto Tecnológico De Aeronáutica,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Estadual De Campinas
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Pontifícia Universidade Católica De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Yazd University,University Of Tehran
University Of Tehran,Sharif University Of Technology
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Institut National Des Sciences Appliquées De Rouen
Universidade Federal De Juiz De Fora,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universitat Politècnica De Catalunya
Universidade Gama Filho,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidad De Salamanca
Universidade Federal De Viçosa,Departamento De Zootecnia
Departamento De Zootecnia,Universidade Federal De Viçosa
Universidade Federal De Pelotas,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Pernambuco,University Of Illinois At Urbana Champaign
University Of Illinois At Urbana Champaign,University Of Illinois At Urbana Champaign
Moscow State University,University Of Wisconsin - Madison
University Of Wisconsin - Madison,University Of Wisconsin - Madison
Universidade Do Vale Do Rio Dos Sinos,Instituto De Estudos Avançados Em Educação Fundação Getúlio Vargas
Instituto De Estudos Avançados Em Educação Fundação Getúlio Vargas,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Faculdade De Ciências Médicas Da Santa Casa De São Paulo,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Institute Of Psychiatry King's College London
Universidade Federal De São Paulo,Institute Of Psychiatry King's College London
Universidade Federal Fluminense,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal De São Carlos
Universidade Estadual De Campinas,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,University Of Waterloo
Universidade Federal De Uberlândia,Faculdade De Medicina De Ribeirão Preto Usp
Faculdade De Medicina De Ribeirão Preto Usp,Faculdade De Medicina De Ribeirão Preto Usp
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Estadual De Campinas
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal Do Paraná
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Fundação Oswaldo Cruz
Universidade Federal De Viçosa,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Centro De Ensino Superior Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade De Brasília
Tomsk State University,Tomsk State University
Tomsk State University,Universidade De São Paulo
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade De São Paulo
Universidade Federal Do Rio De Janeiro,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Metodista De São Paulo,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Viçosa,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Departamento De Física,Departamento De Física
Departamento De Física,Centro Brasileiro De Pesquisas Físicas
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Université Joseph Fourier - Grenoble I
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Unicesumar,Centro De Aquicultura Da Universidade Estadual Paulista
Centro De Aquicultura Da Universidade Estadual Paulista,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual De Maringá,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Université Joseph Fourier - Grenoble I,Université Joseph Fourier - Grenoble I
Université Joseph Fourier - Grenoble I,Université Joseph Fourier - Grenoble I
Universidade Federal Dos Vales Do Jequitinhonha E Mucuri - Campus Jk,Universidade Federal Dos Vales Do Jequitinhonha E Mucuri - Campus Jk
Universidade Federal Dos Vales Do Jequitinhonha E Mucuri - Campus Jk,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Université Montpellier 2 - Sciences Et Techniques
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Do Amazonas
Universidade Estadual De Ponta Grossa,Universidade Metodista De Piracicaba
Universidade Metodista De Piracicaba,Universidade Estadual De Campinas
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Espírito Santo,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade De São Paulo
Universidade Federal Fluminense,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Fluminense
Universidade Estadual De Londrina,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual De Londrina,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De São Carlos
Universidade Federal Do Ceará,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,University Of Toronto
Universidade Federal Do Rio Grande Do Sul,University Of Toronto
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Pontifícia Universidade Católica De Minas Gerais,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Cambridge University
Universidade Do Estado Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of Waterloo Canadá
Fundação Universidade Regional De Blumenau,Fundação Universidade Regional De Blumenau
Fundação Universidade Regional De Blumenau,Fundação Universidade Regional De Blumenau
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Instituto Oswaldo Cruz
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Université Pierre Et Marie Curie
Johns Hopkins University,Johns Hopkins University
Johns Hopkins University,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Pernambuco,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Norte,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Università Degli Studi Di Padova,Universidade De Pádua
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,London School Of Economics And Political Science
Faculdade De Educação Da Universidade De São Paulo,Faculdade De Educação Da Universidade De São Paulo
Faculdade De Educação Da Universidade De São Paulo,Faculdade De Educação Da Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual Do Oeste Do Paraná,Universidade Estadual De Londrina
Universidade Estadual De Londrina,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Université Paris 1 Pantheon-sorbonne
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Texas Southwestern Medical Center At Dallas
Universidade Federal Do Rio De Janeiro,University Of Texas Southwestern Medical Center At Dallas
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Viçosa,Escola Superior De Agricultura Luiz De Queiroz
Escola Superior De Agricultura Luiz De Queiroz,University Of Florida
Fundação Oswaldo Aranha,Universidade Gama Filho
Universidade Gama Filho,Universidade Gama Filho
Universidad Nacional De Ingeniería (uni),Pontifícia Universidade Católica Do Rio De Janeiro
Universidad Nacional De Ingeniería (uni),Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Imperial College London - South Kensington Campus
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De Itaúna,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Lavras
Universidade Federal De São Carlos,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Do Pará
Pontifícia Universidade Católica De Minas Gerais,Pontifícia Universidade Católica De Minas Gerais
Pontifícia Universidade Católica De Minas Gerais,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Université De Paris V - Sorbonne
Universidade Federal Do Rio Grande Do Sul,Université De Paris V - Sorbonne
Université De Paris V - Sorbonne,Université De Paris V - René Descartes
Universidade Estadual Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro - Museu Nacional
Universidade Federal Do Rio De Janeiro - Museu Nacional,Universidade Estadual De Campinas
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Campina Grande,Universidade Federal De Campina Grande
Universidade Do Estado Da Guanabara,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal De Uberlândia,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,New York University
Universidade Federal Do Rio De Janeiro,Stanford University
Stanford University,Stanford University
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De Pelotas,Universidade De Coimbra
Universidade De Coimbra,Universidade Do Porto
Universidade Do Estado De Santa Catarina,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Paraná,Linkoping University
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De Caxias Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Christian-albrechts-universität Zu Kiel,Christian-albrechts-universität Zu Kiel
Christian-albrechts-universität Zu Kiel,Christian-albrechts-universität Zu Kiel
Universidade Estadual Do Sudoeste Da Bahia,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade De São Paulo,University Of California System
University Of California System,Universidade De São Paulo
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,City University Of New York
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De Brasília,Albert Einstein College Of Medicine
Universidade De Brasília,Albert Einstein College Of Medicine
Albert Einstein College Of Medicine,Albert Einstein College Of Medicine
London School Of Economics,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Federal Do Rio De Janeiro
Associação De Ensino Superior Do Piauí,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Instituto Nacional De Pesquisas Da Amazônia
Instituto Nacional De Pesquisas Da Amazônia,Universidade De São Paulo
Universidade Federal De Mato Grosso Do Sul,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual Paulista Júlio De Mesquita Filho,Pontifícia Universidade Católica De Campinas
Pontifícia Universidade Católica De Campinas,Universidade Federal Fluminense
Universidade Federal De Minas Gerais,Université Pierre Et Marie Curie - Paris Vi
Université Pierre Et Marie Curie - Paris Vi,Université Pierre Et Marie Curie - Paris Vi
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Institut National Polytechique De Grenoble,Institut National Polytechique De Grenoble
Institut National Polytechique De Grenoble,Institut National Polytechnique De Grenoble
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Mato Grosso Do Sul,Universidade Federal De Mato Grosso Do Sul
Universidade Federal De Mato Grosso Do Sul,Universidade De São Paulo
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Université Sorbonne Nouvelle - Paris 3
Universidade De Mogi Das Cruzes,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Instituto De Fisica Da Usp,Instituto De Fisica Da Usp
Instituto De Fisica Da Usp,Instituto De Fisica Da Usp
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Université Paris 8 - Vincennes-saint-denis
Université Paris 8 - Vincennes-saint-denis,Université Paris 8 - Vincennes-saint-denis
Universidade Federal De Pernambuco,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidad Politécnica De Madrid
Johns Hopkins University,"""Institut Universitaire De Hautes Études Internationales"
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Instituto Nacional De Matemática Pura E Aplicada
Universidade De São Paulo,"""Universidade De São Paulo"
Universidade Federal De Uberlândia,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal De Uberlândia,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Ceará,Universidade De São Paulo
Universidade De São Paulo,Universidade Federal De São Paulo
Universidade Estadual De Maringá,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De Viçosa
Centro Universitário Barão De Mauá - Jardim Paulista,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Instituto Federal Do Ceará,Universidade Estadual De Feira De Santana
Universidade Estadual De Feira De Santana,Universidade Federal Do Rio De Janeiro
Centro Universitário Metodista,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Santa Catarina,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Pelotas,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade De São Paulo
Universidade Federal De Mato Grosso Do Sul,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Lancaster University
Universidade Federal De Santa Catarina,Lancaster University
Universidade De Santo Amaro,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,University Of Liverpool
Pontifícia Universidade Católica De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Escola Superior De Ciências Agrárias De Rio Verde,Escola Superior De Ciências Agrárias De Rio Verde
Escola Superior De Ciências Agrárias De Rio Verde,Universidade Federal De Goiás
Universidade Federal Da Bahia,University Of Rochester
Universidade Federal Da Bahia,University Of Rochester
University Of Rochester,Universidade Federal Da Bahia
Universidade Estadual De Feira De Santana,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Pontifícia Universidade Católica De Minas Gerais,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica De Campinas,Universidade De São Paulo
