CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,,,,Agronomia (fitopatologia),2008.0,1.0,Phd In Environmnetal Sciences,1997.0,1
,,,,,,Agronomia (fitopatologia),2005.0,1.0,Phd In Informatics,2013.0,1
,,,,,,Agronomia (fitopatologia),2001.0,1.0,Phd In Mathematics,1990.0,1
,,,,,,Agronomia (fitopatologia),1997.0,1.0,Phd In Mathematics,1992.0,1
,,,,,,Agronomia (energia Na Agricultura),1997.0,1.0,Phd In Mechanical And Civil Engineering,2011.0,1
,,,,,,Agronomia (energia Na Agricultura),1994.0,1.0,Phd In Mechanical Engineering,1990.0,1
,,,,,,Serviço Social,1990.0,1.0,Phd In Mechanical Engineering (biomechanics),2003.0,1
,,,,,,Serviço Social,1986.0,1.0,Phd In Natural Sciences,2012.0,1
,,,,,,Serviço Social,1980.0,1.0,"Phd In Organisation, Work And Technology",2011.0,1
,,,,,,Serviço Social,1976.0,1.0,Phd In Protein Crystallography,1988.0,1
,,,,,,Agronomia (fitopatologia),1990.0,1.0,Phd In Psychiatry,1995.0,1
,,,,,,Agronomia (fitopatologia),1989.0,1.0,Phd In Sound And Vibration,2014.0,1
,,,,,,Agronomia (fitopatologia),1984.0,1.0,Phd In Sound And Vibration Studies,2007.0,1
,,,,,,Agronomia (fitopatologia),1978.0,1.0,Phd In Statistics,1997.0,1
,,,,,,Agronomia (fitopatologia),1974.0,1.0,Phd In Transport Engineering,1993.0,1
,,,,,,Agronomia (fisiologia Vegetal),2010.0,1.0,Phd In Veterinary Medicine,2004.0,1
,,,,,,Agronomia (fisiologia Vegetal),2008.0,1.0,Phd Mathematics,2004.0,1
,,,,,,Agronomia (fisiologia Vegetal),2002.0,1.0,Phd Mining & Materials Engineering,2018.0,1
,,,,,,Agronomia (fisiologia Vegetal),2001.0,1.0,Phd On Mechanical Engineering,1996.0,1
,,,,,,Agronomia (fisiologia Vegetal),1995.0,1.0,Phd Physics/biophysics,1995.0,1
,,,,,,Sistemas Aquáticos Tropicais,2009.0,1.0,Phd Psychology-inst. Of Psychiatry-king's College,2011.0,1
,,,,,,Silvicultura,1971.0,1.0,"Phd School In Earth System Sciences Environment, R",2010.0,1
,,,,,,Serviço Social,2001.0,1.0,Phd Zootecnia,1998.0,1
,,,,,,Serviço Social,2000.0,1.0,"Phd, Doutorado",1989.0,1
,,,,,,Agronomia (estatística E Experimentação Agronômica),1988.0,1.0,"Phd, Robotics",1997.0,1
,,,,,,Agronomia (estatística E Experimentação Agronômica),1978.0,1.0,"Phd, Science And Technology Studies",2000.0,1
,,,,,,Agronomia (entomologia),1996.0,1.0,Phd. Em Antropologia,1988.0,1
,,,,,,Agronomia (entomologia Agrícola),2008.0,1.0,Philosophy Doctor In Sciences,1996.0,1
,,,,,,Agronomia (entomologia Agrícola),2007.0,1.0,Phisiologie Cellulaire Et Moleculaire Des Plantes,1999.0,1
,,,,,,Agronomia (entomologia Agrícola),2005.0,1.0,Phonétique Instrumentale Et Fonctionnelle,1984.0,1
,,,,,,Agronomia (entomologia Agrícola),2001.0,1.0,Photonics,2014.0,1
,,,,,,Agronomia (entomologia Agrícola),1998.0,1.0,Phylosophy Doctor In Crop Production And Physiolog,1996.0,1
,,,,,,Agronomia (entomologia Agrícola),1991.0,1.0,Physical Oceanography,2004.0,1
,,,,,,Agronomia (energia Na Agricultura) [botucatu],1994.0,1.0,Physics,1970.0,1
,,,,,,Agronomia (energia Na Agricultura),2008.0,1.0,Physics,1972.0,1
,,,,,,Agronomia (energia Na Agricultura),2002.0,1.0,Bioquímica,1986.0,1
,,,,,,Sociologia,1976.0,1.0,Physics,1979.0,1
,,,,,,Sociologia,1975.0,1.0,Physics,1980.0,1
,,,,,,Sociologia,1969.0,1.0,Physics,1986.0,1
,,,,,,Sociologia,1966.0,1.0,Physics,1996.0,1
,,,,,,Sociologia,1963.0,1.0,Physics,2004.0,1
,,,,,,Sociedade E Cultura Na Amazônia,2006.0,1.0,Physics,2005.0,1
,,,,,,Sistemas Instrucionais,1977.0,1.0,Physics,2007.0,1
,,,,,,Sistemas E Computação,1993.0,1.0,Bioquímica,1990.0,1
,,,,,,Sistemas E Computação,1992.0,1.0,Physics,2011.0,1
,,,,,,Sistemas E Computação,1987.0,1.0,Physics,2014.0,1
,,,,,,Sistemas De Produção,2006.0,1.0,Physics And Astronomy,1978.0,1
,,,,,,Sistemas De Fornecimento De Energia Elétrica,1973.0,1.0,Physics Of Materials,1996.0,1
,,,,,,Sistemas De Engenharia Elétrica,1974.0,1.0,Physik,1996.0,1
,,,,,,Sistemas De Comunicação,1981.0,1.0,Physikalische Ingenieurwissenschaft,1985.0,1
,,,,,,Sistemas De Computação,1990.0,1.0,Physiology,1988.0,1
,,,,,,Sistemas De Alta Potencia,1971.0,1.0,Physiology,1993.0,1
,,,,,,Agronomia (ciência Do Solo),2011.0,1.0,Physiology And Biophysics,1996.0,1
,,,,,,Agronomia (ciência Do Solo),2008.0,1.0,Physiology And Pharmacology,2003.0,1
,,,,,,Agronomia (ciência Do Solo),2005.0,1.0,Physiopatologie Cellulaire Et Moleculaires,1994.0,1
,,,,,,Sociologia,1983.0,1.0,Physiotherapy Science,2010.0,1
,,,,,,Sociologia,1981.0,1.0,Physique,1993.0,1
,,,,,,Agronomia (energia Na Agricultura),1990.0,1.0,Physique Chimie Et Chimie Analytique,2003.0,1
,,,,,,Agronomia (energia Na Agricultura),1989.0,1.0,Physique Des Matériaux - Nanostructures,2009.0,1
,,,,,,Agronomia (energia Na Agricultura),1987.0,1.0,Physique Des Solides,1992.0,1
,,,,,,Agronomia (ciências Do Solo),2012.0,1.0,Bioquímica,1994.0,1
,,,,,,Agronomia (ciências Do Solo),2009.0,1.0,Physique Quantique,1994.0,1
,,,,,,Agronomia (ciências Do Solo),2007.0,1.0,Pianificazione Territoriale,1992.0,1
,,,,,,Agronomia (ciências Do Solo),2006.0,1.0,Piano Doctor Of Musical Arts,1985.0,1
,,,,,,Agronomia (ciências Do Solo),2005.0,1.0,Planejamento,2000.0,1
,,,,,,Agronomia (ciências Do Solo),2001.0,1.0,Planejamento De Sistemas Energéticos,1994.0,1
,,,,,,Agronomia (ciências Do Solo),1999.0,1.0,Planejamento De Sistemas Energéticos,1998.0,1
,,,,,,Agronomia (ciências Do Solo),1998.0,1.0,Planejamento De Sistemas Energéticos,2000.0,1
,,,,,,Agronomia (agricultura),2011.0,1.0,Planejamento De Sistemas Energéticos,2008.0,1
,,,,,,Agronomia (agricultura),2010.0,1.0,Planejamento Energético,2001.0,1
,,,,,,Agronomia (agricultura),2001.0,1.0,Planejamento Energético,2010.0,1
,,,,,,Agronomia (agricultura),1995.0,1.0,Planejamento Energético,2012.0,1
,,,,,,Agronomia ( Melhoramento Genético De Plantas),2006.0,1.0,Planejamento Energético,2016.0,1
,,,,,,Agronomia,2016.0,1.0,Planejamento Energético Área De Concentração Plane,2000.0,1
,,,,,,Agronomia,2013.0,1.0,Planejamento Paisagístico E Ambiental,1994.0,1
,,,,,,Agronomia,2012.0,1.0,Planejamento Territorial,1987.0,1
,,,,,,Agronomia,2011.0,1.0,Planejamento Urbano,1990.0,1
,,,,,,Agronomia (ciências Do Solo),1995.0,1.0,Planejamento Urbano,1997.0,1
,,,,,,Agronomia (ciências Do Solo),1990.0,1.0,Planejamento Urbano E Regional,1999.0,1
,,,,,,Agronomia (ciências Do Solo),1989.0,1.0,Planejamento Urbano E Regional,2002.0,1
,,,,,,Agronomia (ciências Do Solo),1988.0,1.0,Bioquímica,1995.0,1
,,,,,,Agronomia (ciências Do Solo),1985.0,1.0,Bioquímica,1999.0,1
,,,,,,Agronomia (ciências Do Solo),1984.0,1.0,Planejamento Urbano E Regional,2009.0,1
,,,,,,Agronomia (ciências Do Solo),1981.0,1.0,Planejamento Urbano E Regional,2010.0,1
,,,,,,Sociologia E Antropologia,2002.0,1.0,Planejamento Urbano E Regional,2012.0,1
,,,,,,Sociologia E Antropologia,1992.0,1.0,"Planejamento, Econ. Pública E Org. Do Território",1980.0,1
,,,,,,Sociologia E Antropologia,1991.0,1.0,Plannung Und Betrieb Von Verkehrswesen,1980.0,1
,,,,,,Sociologia Das Sociedades Não Ocidentais,1980.0,1.0,Plant Biochemistry / Plant Physiology,1994.0,1
,,,,,,Sociologia Da Religião,1986.0,1.0,Plant Biochemistry And Molecular Biology,2015.0,1
,,,,,,Sociologia Da Informação E Comunicação,1967.0,1.0,Plant Biology,2002.0,1
,,,,,,Sociologia Antropologia Social História,1996.0,1.0,Plant Breeding,1993.0,1
,,,,,,Agronomia,1995.0,1.0,Plant Breeding And Genetics,2001.0,1
,,,,,,Agronomia,1991.0,1.0,Bioquímica,2000.0,1
,,,,,,Agronomia,1990.0,1.0,Plant Genetics,1998.0,1
,,,,,,Agronomia,1989.0,1.0,Bioquímica,2002.0,1
,,,,,,Sociologia América Latina,1976.0,1.0,Plant Molecular Biology,2004.0,1
,,,,,,Sociologia (com Concentração Em Antropologia),2006.0,1.0,Plant Molecular Biology,2008.0,1
,,,,,,Sociologia,2014.0,1.0,Plant Pathology,1976.0,1
,,,,,,Sociologia,2008.0,1.0,Plant Pathology,1990.0,1
,,,,,,Agronomia (agricultura) [botucatu],2002.0,1.0,Plant Pathology,1991.0,1
,,,,,,Sociologie Du Dévéloppement Iedes,1978.0,1.0,Bioquímica,2004.0,1
,,,,,,Sociologia Rural (esalq),1980.0,1.0,Plant Pathology,1999.0,1
,,,,,,Sociologia Rural,1990.0,1.0,Plant Pathology,2000.0,1
,,,,,,Sociologia Rural,1989.0,1.0,Plant Pathology,2004.0,1
,,,,,,Sociologia Rural,1988.0,1.0,Plant Pathology,2010.0,1
,,,,,,Sociologia Rural,1985.0,1.0,Plant Pathology (horticulture),2002.0,1
,,,,,,Sociologia Rural,1982.0,1.0,Plant Pathology And Microbiology,2004.0,1
,,,,,,Sociologia Política,2003.0,1.0,Plant Pathology And Weed Science,1992.0,1
,,,,,,Sociologia Política,2001.0,1.0,Plant Pathology Plant Genetics,1979.0,1
,,,,,,Sociologia Política,1997.0,1.0,Plant Science,2001.0,1
,,,,,,Sociologia Política,1994.0,1.0,Plant Science,2012.0,1
,,,,,,Sociologia Política,1992.0,1.0,Plant Sciences,1991.0,1
,,,,,,Sociologia Educacional,1975.0,1.0,Plant Sciences,1992.0,1
,,,,,,Sociologia E Ciências Humanas,1992.0,1.0,Bioquímica,2008.0,1
,,,,,,Sociologia E Antropologia,2009.0,1.0,Plant Systematics,2008.0,1
,,,,,,Sociologia E Antropologia,2005.0,1.0,Plant Virology,2001.0,1
,,,,,,Solos E Nutrição De Plantas,2013.0,1.0,Pneumologia,1995.0,1
,,,,,,Solos E Nutrição De Plantas,1999.0,1.0,Pneumologia,2012.0,1
,,,,,,Solos E Nutrição De Plantas,1996.0,1.0,Pneumologia - Sono,2010.0,1
,,,,,,Solos E Nutrição De Plantas,1995.0,1.0,Politica Social,1995.0,1
,,,,,,Solos E Nutrição De Plantas,1994.0,1.0,Political Science,1969.0,1
,,,,,,Solos E Nutrição De Plantas,1993.0,1.0,Political Science,1999.0,1
,,,,,,Solos E Nutrição De Plantas,1989.0,1.0,Political Science,2000.0,1
,,,,,,Solos E Nutrição De Plantas,1983.0,1.0,Politics,1982.0,1
,,,,,,Solos E Nutrição De Plantas,1981.0,1.0,Politics And International Studies,2016.0,1
,,,,,,Solos E Nutricao De Plantas,1999.0,1.0,Polymer Chemistry,1995.0,1
,,,,,,Solos E Nutricao De Plantas,1990.0,1.0,Polymer Technology,1986.0,1
,,,,,,Solos E Fertilizantes,1978.0,1.0,Política Científica E Tecnológica,2000.0,1
,,,,,,Solid State Physics,2010.0,1.0,Bioquímica,2009.0,1
,,,,,,Soil Science,1988.0,1.0,Bioquímica,2010.0,1
,,,,,,Soil Fertility,1995.0,1.0,Bioquímica,2011.0,1
,,,,,,Sociology,2006.0,1.0,Políticas Públicas,2006.0,1
,,,,,,Tecnologia Ambiental E Recursos Hídricos,2001.0,1.0,Population Biology,1995.0,1
,,,,,,Tecnologia Agroalimentar,2012.0,1.0,Population Biology,1998.0,1
,,,,,,Tecnologia,2003.0,1.0,Population Dynamics,2002.0,1
,,,,,,Tecnologia,1999.0,1.0,Population Health (phd),2009.0,1
,,,,,,Technical Physics,1992.0,1.0,Pos Graduacao Em Fisica,2006.0,1
,,,,,,Teatro,1999.0,1.0,Pos Graduate Research School,1992.0,1
,,,,,,Teatro,1997.0,1.0,Pos Graduaçao Em Historia Das Ciencias Da Saude,2005.0,1
,,,,,,Síntese De Produtos Naturais,1983.0,1.0,Pos Quimica - Usp/iq,1984.0,1
,,,,,,Sáude Pública,1996.0,1.0,Pos-graduação Em Química Fundamental,2012.0,1
,,,,,,Systèmes Informatiques,1990.0,1.0,Poética,2001.0,1
,,,,,,Structures Productives Et Système Mondial,1991.0,1.0,Ppg - Arquitetura E Urbanismo,2015.0,1
,,,,,,"Structure, Fonction Dans L'evolution Des Vertebres",1990.0,1.0,Ppg Em Agricultura Tropical E Sub-tropical,2014.0,1
,,,,,,Stomatology,2001.0,1.0,Ppg Em História Social,1998.0,1
,,,,,,Sound And Vibration Studies,1992.0,1.0,Ppg-letras,2001.0,1
,,,,,,Sound And Vibration Studies,1978.0,1.0,Ppgc - Programa De Pós Computação Ufrgs,2013.0,1
,,,,,,Sonologia,1993.0,1.0,Ppgc - Programa De Pós Computação Ufrgs,2017.0,1
,,,,,,Agrometeorologia,1995.0,1.0,Ppge3m,2004.0,1
,,,,,,Agrofloresteria Tropical,2001.0,1.0,Ppgem- Ciências Dos Materias,2002.0,1
,,,,,,Agriculture,1981.0,1.0,Probabilidade,2012.0,1
,,,,,,Agricultura Tropical E Subtropical,2001.0,1.0,Processamento De Sinais E Telecomunicações,1988.0,1
,,,,,,Tecnologia De Alimentos,1997.0,1.0,Processamento Mineral,1987.0,1
,,,,,,Tecnologia De Alimentos,1995.0,1.0,Processos Biotecnológicos,2004.0,1
,,,,,,Tecnologia De Alimentos,1988.0,1.0,Processos Biotecnológicos,2010.0,1
,,,,,,Tecnologia De Alimentos,1987.0,1.0,Processos Biotecnológicos,2012.0,1
,,,,,,Tecnologia De Alimentos,1978.0,1.0,Processos De Aval. E Intervenção Em Fisioterapia,2004.0,1
,,,,,,Tecnologia De Alimentos,1977.0,1.0,Producción Vegetal Fitotécnia,1995.0,1
,,,,,,Tecnologia De Alimentos,1970.0,1.0,Production Ecology And Resource Management,2001.0,1
,,,,,,Tecnologia Bioquímico-farmacêutica,2009.0,1.0,Produtos Naturais E Sintéticos Bioativos,2000.0,1
,,,,,,Tecnologia Bioquímico-farmacêutica,2004.0,1.0,Produtos Naturais E Sintéticos Bioativos,2002.0,1
,,,,,,Tecnologia Bioquímico-farmacêutica,2000.0,1.0,Produtos Naturais E Sintéticos Bioativos,2004.0,1
,,,,,,Tecnologia Bioquímico-farmacêutica,1991.0,1.0,Produtos Naturais E Sintéticos Bioativos,2005.0,1
,,,,,,Tecnologia Bioquímico-farmacêutica,1979.0,1.0,Bioquímica,2014.0,1
,,,,,,Tecnologia Nuclear,1996.0,1.0,Produtos Naturais E Sintéticos Bioativos,2007.0,1
,,,,,,Tecnologia Nuclear,1992.0,1.0,Bioquímica E Biologia Molecular,1994.0,1
,,,,,,Tecnologia Nuclear,1991.0,1.0,Bioquímica E Biologia Molecular,2000.0,1
,,,,,,Tecnologia Nuclear,1989.0,1.0,Produção Animal,2009.0,1
,,,,,,Tecnologia Nuclear,1988.0,1.0,Produção Ecológica E Conservação De Recursos,2008.0,1
,,,,,,Tecnologia Nuclear,1987.0,1.0,Produção Vegetal,1997.0,1
,,,,,,Tecnologia Nuclear,1982.0,1.0,Bioquímica E Biologia Molecular,2002.0,1
,,,,,,Tecnologia Nuclear,1977.0,1.0,Produção Vegetal,1999.0,1
,,,,,,Tecnologia De Alimentos,2009.0,1.0,Produção Vegetal,2001.0,1
,,,,,,Agronomia,1985.0,1.0,Produção Vegetal,2003.0,1
,,,,,,Agronomia,1983.0,1.0,Produção Vegetal,2004.0,1
,,,,,,Agronegócios (atual Administração),2006.0,1.0,Bioquímica E Biologia Molecular,2011.0,1
,,,,,,Agronegócios,2010.0,1.0,Produção Vegetal,2006.0,1
,,,,,,Agronegócios,2003.0,1.0,Produção Vegetal,2007.0,1
,,,,,,Agronegócios,2002.0,1.0,Bioquímica E Biologia Molecular,2015.0,1
,,,,,,Agronegócios,2000.0,1.0,Produção Vegetal,2009.0,1
,,,,,,Tecnologias Energéticas Nucleares,1984.0,1.0,Produção Vegetal,2011.0,1
,,,,,,Tecnologias Energéticas Nucleares,1981.0,1.0,Produção Vegetal (6),2017.0,1
,,,,,,Tecnologias Energéticas Nucleares,1980.0,1.0,Prog.de Pós Grad. De Enfermagem Em Saúde Pública,2007.0,1
,,,,,,Tecnologias Energéticas E Nucleares,1999.0,1.0,Progetazione Dell' Architettura,1997.0,1
,,,,,,Tecnologias Ambientais,2011.0,1.0,Programa Ade Pós-graduação Em Ciência Do Solo Ufrgs,2017.0,1
,,,,,,Tecnologia Per La Sicurezza Degli Alimenti,2004.0,1.0,Programa D'astronomia I Meteorologia,1999.0,1
,,,,,,Tecnologia Nuclear-materiais,2002.0,1.0,Programa De Ciências Morfológicas,2012.0,1
,,,,,,Tecnologia Nuclear Materiais,2000.0,1.0,Programa De Doctorado En Ciencias Matemáticas,2001.0,1
,,,,,,Tecnologia Nuclear Materiais,1997.0,1.0,Programa De Doutorado Com Estágio No Exterior,2002.0,1
,,,,,,Tecnologia Nuclear Materiais,1991.0,1.0,Programa De Doutorado Com Estágio No Exterior,2003.0,1
,,,,,,Tecnologia Nuclear Básica,1986.0,1.0,Programa De Doutorado Integrado Em Zootecnia,2009.0,1
,,,,,,Tecnologia Nuclear Básica,1978.0,1.0,Programa De Doutorado Integrado Em Zootecnia,2011.0,1
,,,,,,Tecnologia Nuclear Basica,1992.0,1.0,Programa De Doutorado Integrado Em Zootecnia,2012.0,1
,,,,,,Tecnologia Nuclear Aplicações - Química Analítica Ambiental,2002.0,1.0,Programa De Engenharia Da Coppe - Ufrj,2016.0,1
,,,,,,Tecnologia Nuclear - Tna,1989.0,1.0,Programa De Engenharia Química,1999.0,1
,,,,,,Tecnologia Nuclear - Reatores (tnr),1992.0,1.0,Programa De Engenharia Química,2005.0,1
,,,,,,Teoria E História Literária,1995.0,1.0,Programa De Estudos Pós-graduados Em Psicologia Social,2015.0,1
,,,,,,Teoria E História Literária,1983.0,1.0,Programa De Fisiologia E Bioquímica De Plantas,2007.0,1
,,,,,,Teoria E História Literária,1980.0,1.0,Programa De Pos Geoquimica E Geotectonica,2003.0,1
,,,,,,Teoria Do Estado E Direito Constitucional,1994.0,1.0,Programa De Pos Graduaçao Em Educaçao,1990.0,1
,,,,,,Teologia Pastoral,1990.0,1.0,Programa De Pos Zoologia,2000.0,1
,,,,,,Teologia,2001.0,1.0,Programa De Psiquiatria E Saude Mental,2005.0,1
,,,,,,Teologia,1996.0,1.0,Programa De Pós Antropologia Social,2001.0,1
,,,,,,Teologia,1982.0,1.0,Programa De Pós Biotecnologia,2004.0,1
,,,,,,Teologia,1977.0,1.0,Programa De Pós Botânica,2002.0,1
,,,,,,Telemática E Sistemas De Informação (dea),1985.0,1.0,Programa De Pós Ciências,2015.0,1
,,,,,,Telecomunicações,2003.0,1.0,Programa De Pós Ciências Sociais,1995.0,1
,,,,,,Tecnologias Energéticas Nucleares,2006.0,1.0,Programa De Pós Ciências Veterinárias,2003.0,1
,,,,,,Tecnologias Energéticas Nucleares,2005.0,1.0,Programa De Pós Ecologia E Recursos N,1993.0,1
,,,,,,Tecnologias Energéticas Nucleares,1993.0,1.0,Programa De Pós Economia,2013.0,1
,,,,,,Tecnologias Energéticas Nucleares,1992.0,1.0,Programa De Pós Engenharia Civil,2011.0,1
,,,,,,Tecnologias Energéticas Nucleares,1991.0,1.0,Programa De Pós Engenharia De Minas M,1999.0,1
,,,,,,Tocoginecologia,1993.0,1.0,Programa De Pós Engenharia Mecânica,2013.0,1
,,,,,,Tocoginecologia,1992.0,1.0,Programa De Pós Engenharia Química,2003.0,1
,,,,,,Théorie Et Histoire De L'architeture Et La Ville,2003.0,1.0,Programa De Pós Farmacologia,2016.0,1
,,,,,,Theoretish Fysica,1982.0,1.0,Programa De Pós Física,2012.0,1
,,,,,,Theoretical Physics,1993.0,1.0,Programa De Pós Genética E Biologia M,1999.0,1
,,,,,,Tese De Licenciatura,1994.0,1.0,Programa De Pós Matemática,2000.0,1
,,,,,,Terapia Ocupacional,1987.0,1.0,Programa De Pós Oceanografia Biológic,2008.0,1
,,,,,,Teorias Da Comunicação E Da Cultura,1993.0,1.0,Programa De Pós Química-ufscar,1995.0,1
,,,,,,Teoria Y Historia Del Arte Arquitectura Y Ciudad,2002.0,1.0,Programa De Pós Química-ufscar,2007.0,1
,,,,,,Teoria Psicanalítica,1999.0,1.0,Programa De Pós Química-ufscar,2010.0,1
,,,,,,Teoria Psicanalítica,1993.0,1.0,Programa De Pós Química-ufscar,2011.0,1
,,,,,,Teoria Literária,1994.0,1.0,Programa De Pós Química-ufscar,2014.0,1
,,,,,,Teoria Literária,1972.0,1.0,Programa De Pós Sociologia,2005.0,1
,,,,,,Teoria Literaria,1982.0,1.0,Programa De Pós Urbanismo Prourb,2006.0,1
,,,,,,Teoria E História Literária,2000.0,1.0,Programa De Pós Zoologia,2012.0,1
,,,,,,Teoria E História Literária,1996.0,1.0,"Programa De Pós-graduaçao Em Desenvolvimento, Agricultura E Sociedade",2012.0,1
,,,,,,Turismo,2002.0,1.0,Programa De Pós-graduaçao Em Zootencia-uem,2014.0,1
,,,,,,Tratamento Da Informação Espacial,2001.0,1.0,Programa De Pós-graduação De Genética E Biologia Molecular,2008.0,1
,,,,,,Transportes,2006.0,1.0,Programa De Pós-graduação Em Biologia Celular E Molecular,2013.0,1
,,,,,,Transporte Aéreo E Aeroportos,2000.0,1.0,Programa De Pós-graduação Em Biologia Molecular,2007.0,1
,,,,,,Toxicologia E Análises Toxicológicas,2006.0,1.0,Programa De Pós-graduação Em Biologia Molecular,2015.0,1
,,,,,,Toxicologia E Análises Toxicológicas,2005.0,1.0,Programa De Pós-graduação Em Botânica,2006.0,1
,,,,,,Toxicologia E Análises Toxicológicas,2004.0,1.0,Programa De Pós-graduação Em Ciência Da Computação - Ufmg,2011.0,1
,,,,,,Toxicologia E Análises Toxicológicas,2002.0,1.0,Programa De Pós-graduação Em Ciência E Engenharia De Materiais,2005.0,1
,,,,,,Toxicologia E Análises Toxicológicas,2000.0,1.0,Programa De Pós-graduação Em Ciência Política,2006.0,1
,,,,,,Toxicologia E Análises Toxicológicas,1994.0,1.0,Programa De Pós-graduação Em Ciências,2013.0,1
,,,,,,Toxicologia E Análises Toxicológicas,1988.0,1.0,Programa De Pós-graduação Em Ciências Biológicas-zoologia,2014.0,1
,,,,,,Toxicologia,2009.0,1.0,Programa De Pós-graduação Em Ciências Da Saúde,2005.0,1
,,,,,,Tocoginecologia,2005.0,1.0,Programa De Pós-graduação Em Ciências Da Saúde,2011.0,1
,,,,,,Tocoginecologia,2003.0,1.0,Programa De Pós-graduação Em Ciências Da Saúde,2014.0,1
,,,,,,Tocoginecologia,1997.0,1.0,Programa De Pós-graduação Em Ciências Da Saúde,2016.0,1
,,,,,,Tocoginecologia,1996.0,1.0,Programa De Pós-graduação Em Ciências Veterinárias,2012.0,1
,,,,,,Administração Pública E Governo,1994.0,1.0,Bioquímica E Biologia Molecular Aplicada,1995.0,1
,,,,,,Administração Pública,2005.0,1.0,Programa De Pós-graduação Em Comunicação,2007.0,1
,,,,,,Administração Pública,2003.0,1.0,Programa De Pós-graduação Em Economia,2012.0,1
,,,,,,Administração Pública,1993.0,1.0,Bioquímica E Fisiologia,2012.0,1
,,,,,,Administração Pública,1980.0,1.0,Programa De Pós-graduação Em Engenharia De Materiais - Ppgem - Eel - Usp,2008.0,1
,,,,,,Administração Pública,1975.0,1.0,Programa De Pós-graduação Em Engenharia Elétrica,2005.0,1
,,,,,,Administração Em Serviços De Enfermagem,1985.0,1.0,Programa De Pós-graduação Em Engenharia Elétrica,2006.0,1
,,,,,,Urban Planning,1983.0,1.0,Programa De Pós-graduação Em Engenharia Elétrica,2008.0,1
,,,,,,Urban Development Planning,1991.0,1.0,Programa De Pós-graduação Em Engenharia Mecânica,2006.0,1
,,,,,,Urban Design Ma,1993.0,1.0,Programa De Pós-graduação Em Engenharia Química,2013.0,1
,,,,,,Urban Design,1993.0,1.0,Programa De Pós-graduação Em Entomologia,2014.0,1
,,,,,,Urban Design,1980.0,1.0,Programa De Pós-graduação Em Estatística,2016.0,1
,,,,,,Urban Design,1979.0,1.0,Programa De Pós-graduação Em Estudos Lingüísticos,2011.0,1
,,,,,,Urban And Regional Studies,1990.0,1.0,Programa De Pós-graduação Em Física,2011.0,1
,,,,,,Universidade De São Paulo,1981.0,1.0,Programa De Pós-graduação Em Física - Ufscar,2009.0,1
,,,,,,Técnicas Operatórias E Cirurgia Experimental,1991.0,1.0,Programa De Pós-graduação Em Física - Universidade Federal De Goiás,2010.0,1
,,,,,,Veterinary Preventive Medicine,1981.0,1.0,Programa De Pós-graduação Em Geociências,2004.0,1
,,,,,,Verkehrswesen,1979.0,1.0,Programa De Pós-graduação Em Geociências,2012.0,1
,,,,,,Vegetable Crops,1978.0,1.0,Programa De Pós-graduação Em História Da Ufsc,2014.0,1
,,,,,,Usinas Termelétricas,1981.0,1.0,Programa De Pós-graduação Em História Ufrgs,2015.0,1
,,,,,,Urbanismo,2004.0,1.0,Programa De Pós-graduação Em Imunologia Básica,2004.0,1
,,,,,,Urbanismo,2003.0,1.0,Programa De Pós-graduação Em Letras,1991.0,1
,,,,,,Urbanismo,1997.0,1.0,Programa De Pós-graduação Em Letras,2011.0,1
,,,,,,Urbanismo,1985.0,1.0,Programa De Pós-graduação Em Lingüística,2008.0,1
,,,,,,Urbanisme Et Aménagement Du Territoire,1973.0,1.0,Programa De Pós-graduação Em Literatura,2011.0,1
,,,,,,Aerospace Engineering,1980.0,1.0,Programa De Pós-graduação Em Literatura,2012.0,1
,,,,,,Aeronautics And Astronautics Engineering,1983.0,1.0,Programa De Pós-graduação Em Medicina Veterinária (capes 6),2006.0,1
,,,,,,Aerodinamica,1972.0,1.0,Programa De Pós-graduação Em Memória Social,2010.0,1
,,,,,,Administração Rural,1993.0,1.0,Programa De Pós-graduação Em Microbiologia Médica,2012.0,1
,,,,,,Administração Rural,1992.0,1.0,Programa De Pós-graduação Em Patologia Oral,2002.0,1
,,,,,,Administração Pública E Planej. Urbano,1990.0,1.0,Programa De Pós-graduação Em Políticas Públicas Da Ufma,2007.0,1
,,,,,,Administração Pública E Governo,2006.0,1.0,Programa De Pós-graduação Em Produção Vegetal,2003.0,1
,,,,,,Zoologia,1986.0,1.0,Programa De Pós-graduação Em Psicologia,2013.0,1
,,,,,,Zoologia,1985.0,1.0,Programa De Pós-graduação Em Psicologia,2016.0,1
,,,,,,Zoologia,1981.0,1.0,Programa De Pós-graduação Em Psicologia Do Trabalho E Da Organização,1997.0,1
,,,,,,Zoologia,1979.0,1.0,Programa De Pós-graduação Em Psiquiatria,2000.0,1
,,,,,,Zoologia,1974.0,1.0,Programa De Pós-graduação Em Quimica,1995.0,1
,,,,,,Virtual Reality,1997.0,1.0,Programa De Pós-graduação Em Química,1993.0,1
,,,,,,Virology,1991.0,1.0,Programa De Pós-graduação Em Química,2000.0,1
,,,,,,Veterinária,2008.0,1.0,Programa De Pós-graduação Em Química,2011.0,1
,,,,,,Veterinária,2007.0,1.0,Programa De Pós-graduação Em Química,2012.0,1
