CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,Farmácia,1970.0,1.0,Engenharia Eletrica,1978.0,1.0,Bioquimica,1978.0,1
,,,Farmácia,1974.0,1.0,Engenharia Eletrica,1983.0,1.0,Biology,1999.0,1
,,,Arquitetura E Urbanismo,1983.0,1.0,Engenharia Eletrônica E Computação,1967.0,1.0,Biology,1990.0,1
,,,Farmácia,1977.0,1.0,Engenharia Eletrônica E Computação,1987.0,1.0,Biological Sciences,1990.0,1
,,,Farmácia,1978.0,1.0,Engenharia Eletrônica E Computação,1988.0,1.0,Biologia Vegetal,2012.0,1
,,,Farmácia,1981.0,1.0,Engenharia De Produção,2006.0,1.0,Biologia Vegetal,2010.0,1
,,,Arquitetura E Urbanismo,1986.0,1.0,Engenharia De Produção,2008.0,1.0,Engenharia De Alimentos,2001.0,1
,,,Arquitetura E Urbanismo,1988.0,1.0,Engenharia De Produção,2012.0,1.0,Engenharia De Alimentos,1997.0,1
,,,Arquitetura E Urbanismo,1991.0,1.0,Engenharia De Recursos Hídricos E Ambiental,2006.0,1.0,Engenharia De Alimentos,1992.0,1
,,,Farmácia,1985.0,1.0,Engenharia De Reservatório E De Exploração,2008.0,1.0,Engenharia De Alimentos,1989.0,1
,,,Arquitetura E Urbanismo,1992.0,1.0,Engenharia De Sistemas E Computação,1982.0,1.0,Engenharia Civil E Ambiental,2000.0,1
,,,Farmácia,1988.0,1.0,Engenharia De Sistemas E Computação,1983.0,1.0,Engenharia Civil (recursos Hídricos),2010.0,1
,,,Arquitetura E Urbanismo,1993.0,1.0,Engenharia De Sistemas E Computação,1984.0,1.0,Engenharia Civil (recursos Hídricos),2003.0,1
,,,Farmácia,1991.0,1.0,Engenharia De Sistemas E Computação,1988.0,1.0,Engenharia Civil (estruturas),2001.0,1
,,,Farmácia,1992.0,1.0,Engenharia De Sistemas E Computação,1989.0,1.0,Engenharia Civil (engenharia De Estruturas),1998.0,1
,,,Farmácia,1993.0,1.0,Engenharia De Sistemas E Computação,1994.0,1.0,Engenharia Civil (engenharia De Estruturas),1997.0,1
,,,Farmácia,1994.0,1.0,Biologia Vegetal,1992.0,1.0,Engenharia Civil (engenharia De Estruturas),1992.0,1
,,,Arquitetura E Urbanismo,1996.0,1.0,Biologia Vegetal,2003.0,1.0,Engenharia Civil,2013.0,1
,,,Artes,1994.0,1.0,Engenharia Elétrica,1977.0,1.0,Engenharia Civil,2011.0,1
,,,Artes Plásticas Bacharelado Habilitação Pintura,1986.0,1.0,Engenharia Elétrica,1979.0,1.0,Engenharia Civil,2009.0,1
,,,Astronomia,1970.0,1.0,Engenharia Elétrica,1982.0,1.0,Engenharia Civil,2007.0,1
,,,Farmácia,1999.0,1.0,Engenharia De Teleinformática,2004.0,1.0,Engenharia Civil,2005.0,1
,,,B A,1969.0,1.0,Engenharia De Transportes,1997.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1998.0,1
,,,Farmácia,2004.0,1.0,Engenharia De Transportes,2007.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1992.0,1
,,,Farmácia,2007.0,1.0,Engenharia Dos Materiais,1990.0,1.0,Engenharia De Materiais E Metalúrgica,1991.0,1
,,,Farmácia (análises Clínicas),1997.0,1.0,Engenharia E Ciência De Alimentos,1998.0,1.0,Engenharia De Materiais (conceito Capes 7),2006.0,1
,,,Farmácia - Análises Clínicas,1981.0,1.0,Engenharia E Ciência De Alimentos,2007.0,1.0,Engenharia De Materiais,2009.0,1
,,,Farmácia - Análises Clínicas,2002.0,1.0,Engenharia E Ciência Dos Materiais,1995.0,1.0,Engenharia De Materiais,2002.0,1
,,,Farmácia Bioquímica,1974.0,1.0,Engenharia E Tecnologia Espaciais,1974.0,1.0,Engenharia De Materiais,1997.0,1
,,,Ba In History,1996.0,1.0,Engenharia E Tecnologia Espaciais,1983.0,1.0,Engenharia De Materiais,1993.0,1
,,,Farmácia Bioquímica,1979.0,1.0,Engenharia E Tecnologia Espaciais,1993.0,1.0,Engenharia De Materiais,1990.0,1
,,,Farmácia Bioquímica,1985.0,1.0,Engenharia E Tecnologia Nucleares,1975.0,1.0,Engenharia De Estruturas São Carlos Sp,1985.0,1
,,,Farmácia Bioquímica,1989.0,1.0,Engenharia Elétrica,1973.0,1.0,Engenharia De Estruturas,2003.0,1
,,,Ba Portuguese And Brazilian Studies,2008.0,1.0,Engenharia Elétrica,1974.0,1.0,Engenharia De Bioprocessos E Biotecnologia,2009.0,1
,,,Farmácia Bioquímica,1995.0,1.0,Bioquímica - Iqusp,2000.0,1.0,Engenharia De Automação E Sistemas,2009.0,1
,,,Farmácia Bioquímica,2000.0,1.0,Bioquímica E Fisiologia,1972.0,1.0,Engenharia De Alimentos,2007.0,1
,,,Farmácia Bioquímica Da Fac Ciências Farmaceuticas,1973.0,1.0,Bioquímica E Fisiologia,1983.0,1.0,Engenharia De Alimentos,2006.0,1
,,,Farmácia Bioquímica De Alimentos,1993.0,1.0,Bioquímica E Fisiologia,1986.0,1.0,Engenharia De Alimentos,2005.0,1
,,,Farmácia E Bioquimica,1969.0,1.0,Bioquímica E Fisiologia,1994.0,1.0,Biologia Parasitária,2004.0,1
,,,Farmácia E Bioquímica,1977.0,1.0,Bioquímica E Fisiologia,2008.0,1.0,Biologia Parasitária,2002.0,1
,,,Bach. Ciências Biológicas Com Habilitação Em Biologia Molecular,1982.0,1.0,Bioquímica E Imunologia,1996.0,1.0,Biologia Parasitária,2000.0,1
,,,Farmácia E Bioquímica,1983.0,1.0,Bioquímica E Imunologia,2010.0,1.0,Biologia Molecular E Morfofuncional,2006.0,1
,,,Farmácia E Bioquímica,1991.0,1.0,Bioquímica Vegetal,1994.0,1.0,Biologia Molecular E Morfofuncional,1997.0,1
,,,Farmácia E Bioquímica,1993.0,1.0,Biologia Parasitária,1991.0,1.0,Biologia Funcional E Molecular,2004.0,1
,,,Farmácia E Bioquímica,1994.0,1.0,Biologia Parasitária,1995.0,1.0,Engenharia De Produção,1999.0,1
,,,Farmácia E Bioquímica,2000.0,1.0,Biologia Parasitária,2004.0,1.0,Engenharia De Produção,1998.0,1
,,,Farmácia E Bioquímica - Hab. Indústria,1981.0,1.0,Biologia Patologia Buco Dental,1997.0,1.0,Engenharia De Produção,1996.0,1
,,,Farmácia E Bioquímica - Tecnologia Dos Alimentos,2000.0,1.0,Biologia Vegetal,1979.0,1.0,Engenharia De Produção,1995.0,1
,,,Farmácia Industrial,1990.0,1.0,Biologia Celular E Molecular,1998.0,1.0,Engenharia De Produção,1980.0,1
,,,Farmácia Industrial,1994.0,1.0,Biologia De Fungos,1996.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1996.0,1
,,,Bachaelado Em Ciências Biológicas Mod Médicas,1982.0,1.0,Engenharia Elétrica,2011.0,1.0,Engenharia De Processos,2005.0,1
,,,Farmácia Industrial,2001.0,1.0,Engenharia Elétrica E Computação,2007.0,1.0,Engenharia De Processos,1999.0,1
,,,Farmácia Industrial,2002.0,1.0,Engenharia Elétrica E De Computação,2001.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",2015.0,1
,,,Farmácia Industrial,2003.0,1.0,Engenharia Elétrica E Informática Industrial,1987.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",2000.0,1
,,,Farmácia Industrial,2005.0,1.0,Engenharia Elétrica E Informática Industrial,1995.0,1.0,Engenharia De Sistemas E Computação,1984.0,1
,,,Farmácia Tecnologia De Alimentos,1972.0,1.0,Engenharia Elétrica E Informática Industrial,1999.0,1.0,Engenharia De Reservatório E De Exploração,2010.0,1
,,,Farmácia Tecnologia De Alimentos,1990.0,1.0,Engenharia Elétrica E Informática Industrial,2002.0,1.0,Engenharia De Recursos Hídricos E Ambiental,2009.0,1
,,,Ffcl De Ribeirão Preto,1975.0,1.0,Engenharia Elétrica,1989.0,1.0,Engenharia De Produção,2014.0,1
,,,Filosofia,1965.0,1.0,Engenharia Elétrica,1991.0,1.0,Engenharia De Produção,2013.0,1
,,,Bacharel Em Administração De Empresas,1982.0,1.0,Engenharia Eletrônica E Computação,2003.0,1.0,Engenharia De Produção,2009.0,1
,,,Filosofia,1973.0,1.0,Engenharia Eletrônica E Computação,2006.0,1.0,Engenharia De Produção,2007.0,1
,,,Filosofia,1985.0,1.0,Engenharia Elétrica,1966.0,1.0,Engenharia De Produção,2005.0,1
,,,Filosofia,1989.0,1.0,Engenharia Elétrica,1970.0,1.0,Biologia Vegetal,2005.0,1
,,,Bacharel Em Administração De Empresas,1997.0,1.0,Engenharia Elétrica,1972.0,1.0,Biologia Vegetal,2000.0,1
,,,Filosofia,1993.0,1.0,Engenharia Florestal,2006.0,1.0,Biologia Vegetal,1997.0,1
,,,Filosofia,1997.0,1.0,Engenharia Florestal,2008.0,1.0,Biologia Vegetal,1994.0,1
,,,Filosofia,1998.0,1.0,Engenharia Florestal,2009.0,1.0,Biologia Vegetal,1987.0,1
,,,Filosofia,2011.0,1.0,Engenharia Hidráulica,1962.0,1.0,Biologia Vegetal,1983.0,1
,,,Filosofia,2017.0,1.0,Engenharia Elétrica,2008.0,1.0,Biologia Vegetal,1982.0,1
,,,Filosofia E Germanística,1968.0,1.0,Engenharia Elétrica,2009.0,1.0,Biologia Parasitária,2006.0,1
,,,Fisica,1963.0,1.0,Biologia Vegetal,2011.0,1.0,Engenharia Eletrica (s.carlos),2002.0,1
,,,Fisica,1967.0,1.0,Biologia Área De Concentração Ecologia,2001.0,1.0,Engenharia Electrotécnica E De Computadores,2001.0,1
,,,Bacharel Em Biologia,1983.0,1.0,Bioquímica,1973.0,1.0,Engenharia E Tecnologia Espaciais,2007.0,1
,,,Fisica,1972.0,1.0,Bioquímica,1974.0,1.0,Engenharia E Ciência Dos Materiais,1995.0,1
,,,Bacharel Em Comunicação Social,1973.0,1.0,Bioquímica,1978.0,1.0,Engenharia E Ciência De Alimentos,2009.0,1
,,,Bacharel Em Física,1960.0,1.0,Bioquímica,1988.0,1.0,Engenharia De Transportes,2010.0,1
,,,Bacharel Em Física,1969.0,1.0,Bioquímica,1989.0,1.0,Engenharia De Transportes,2000.0,1
,,,Fisica,1980.0,1.0,Biologia Celular E Molecular,1991.0,1.0,Engenharia De Transportes,1991.0,1
,,,Fisica,1982.0,1.0,Biologia Celular E Molecular,1992.0,1.0,Engenharia De Teleinformática,2011.0,1
,,,Fisica,1983.0,1.0,Biologia Celular E Molecular,1995.0,1.0,Engenharia De Teleinformática,2007.0,1
,,,Bacharel Em Física,1985.0,1.0,Biologia De Fungos,2004.0,1.0,Engenharia De Sistemas E Computação,2006.0,1
,,,Fisica,1992.0,1.0,Biologia De Água Doce E Pesca Interior,1999.0,1.0,Engenharia De Sistemas E Computação,1999.0,1
,,,Fisica,1994.0,1.0,Biologia Molecular E Morfofuncional,1991.0,1.0,Engenharia De Sistemas E Computação,1996.0,1
,,,Fisica,1995.0,1.0,Biologia Molecular E Morfofuncional,1992.0,1.0,Engenharia De Sistemas E Computação,1991.0,1
,,,Bacharel Em Física,1987.0,1.0,Biologia Molecular E Morfofuncional,2003.0,1.0,Engenharia De Sistemas E Computação,1990.0,1
,,,Fisica,2002.0,1.0,Biologia Parasitária,1976.0,1.0,Engenharia De Sistemas E Computação,1988.0,1
,,,Bacharel Em Física,1988.0,1.0,Biologia Parasitária,1987.0,1.0,Biologia Celular E Molecular,1993.0,1
,,,Bacharel Em Física,1994.0,1.0,Biodiversidade E Conservação Da Natureza,2006.0,1.0,Biologia Celular,2009.0,1
,,,Fisioterapia,1998.0,1.0,Biofísica,1995.0,1.0,Biologia Celular,1988.0,1
,,,Fisioterapia,1999.0,1.0,Biologia,2000.0,1.0,Engenharia Elétrica,1984.0,1
,,,Bacharel Em História,1987.0,1.0,Biologia,2002.0,1.0,Engenharia Elétrica,1983.0,1
,,,Fonoaudiologia,1969.0,1.0,Biologia (com Ëmfase Em Genética),1984.0,1.0,Engenharia Elétrica,1982.0,1
,,,Formação De Psicólogo,1993.0,1.0,Biologia (ecologia),1980.0,1.0,Engenharia Elétrica,1978.0,1
,,,Formação De Psicólogo,2001.0,1.0,Biologia (ecologia),1984.0,1.0,Engenharia Elétrica,1977.0,1
,,,Formação Em Psicologia,2004.0,1.0,Engenharia Florestal,2000.0,1.0,Engenharia Elétrica,1974.0,1
,,,Formação Profissional Do Psicólogo,1987.0,1.0,Engenharia Florestal,2005.0,1.0,Engenharia Elétrica,1969.0,1
,,,Fármácia Industrial De Medicamentos,2001.0,1.0,Engenharia Mecânica,2010.0,1.0,Engenharia Eletrônica E Computação,2010.0,1
,,,Física,1964.0,1.0,Engenharia Hidráulica E Saneamento,1999.0,1.0,Engenharia Eletrônica E Computação,2006.0,1
,,,Física,1969.0,1.0,Engenharia Hidráulica E Saneamento,2005.0,1.0,Engenharia Eletrônica E Computação,1991.0,1
,,,Bacharel Em Meteorologia,1989.0,1.0,Engenharia Mecânica,1971.0,1.0,Engenharia Eletrônica E Computação,1989.0,1
,,,Física,1971.0,1.0,Engenharia Mecânica,1974.0,1.0,Engenharia Eletrônica Biomédica,1988.0,1
,,,Bacharel Em Química,1972.0,1.0,Engenharia Mecânica,1978.0,1.0,Engenharia Eletrônica,2003.0,1
,,,Bacharel Em Química,1986.0,1.0,Engenharia Mecânica,1982.0,1.0,Bioinformática,2003.0,1
,,,Bacharelado E Ciências Biológicas,1982.0,1.0,Engenharia Mecânica,1987.0,1.0,Bioinformatica,2007.0,1
,,,Bacharelado E Ciências Biológicas,2002.0,1.0,Engenharia Mecânica,1991.0,1.0,Biofísica,1991.0,1
,,,Bacharelado E História,1992.0,1.0,Engenharia Em Ciencias Agrarias,1987.0,1.0,Biodiversidade Vegetal E Meio Ambiente,2005.0,1
,,,Bacharelado E Letras,1980.0,1.0,Engenharia Florestal,1981.0,1.0,Biodiversidade,2010.0,1
,,,Física,1979.0,1.0,Engenharia Florestal,1983.0,1.0,Engenharia Elétrica,1994.0,1
,,,Bacharelado E Licenciatura Plena Em Química,2000.0,1.0,Engenharia Florestal,1993.0,1.0,Engenharia Elétrica,1991.0,1
,,,Bacharelado E Matemática,1985.0,1.0,Engenharia Florestal,1997.0,1.0,Biologia De Água Doce E Pesca Interior,1998.0,1
,,,Bacharelado E Química,1982.0,1.0,Engenharia Florestal,1998.0,1.0,Biologia De Fungos,2006.0,1
,,,Bacharelado E Química,1998.0,1.0,Biologia De Fungos,2003.0,1.0,Biologia De Fungos,2005.0,1
,,,Bachelor Of Arts,1981.0,1.0,Engenharia Metalúrgica E De Materiais,1977.0,1.0,Biologia Da Conservação,2006.0,1
,,,Física,1985.0,1.0,Engenharia Metalúrgica E De Materiais,1978.0,1.0,Biologia Celular E Molecular,2011.0,1
,,,Bachelor Of Music Composition Revalidado Pela Ufba,1973.0,1.0,Engenharia Metalúrgica E De Materiais,1982.0,1.0,Biologia Celular E Molecular,2001.0,1
,,,Física,1987.0,1.0,Engenharia Metalúrgica E De Materiais,1989.0,1.0,Biologia Celular E Molecular,1999.0,1
,,,Física,1988.0,1.0,Engenharia Metalúrgica E De Materiais,1990.0,1.0,Biologia Celular E Molecular,1998.0,1
,,,Biblioteconomia,1983.0,1.0,Engenharia Metalúrgica E De Minas,1977.0,1.0,Biologia Celular E Molecular,1995.0,1
,,,Biblioteconomia,2005.0,1.0,Engenharia Metalúrgica E De Minas,1979.0,1.0,Engenharia Elétrica - Métodos De Apoio À Decisão,2008.0,1
,,,Biblioteconomia E Documentação,1970.0,1.0,Engenharia Metalúrgica E De Minas,1981.0,1.0,Engenharia Elétrica (são Carlos-sp),1999.0,1
,,,Física,1993.0,1.0,Engenharia Metalúrgica E De Minas,1983.0,1.0,Engenharia Elétrica,2013.0,1
,,,Biologia,1959.0,1.0,Engenharia Metalúrgica E De Minas,1990.0,1.0,Engenharia Elétrica,2012.0,1
,,,Biologia,1961.0,1.0,Engenharia Mecânica,1993.0,1.0,Engenharia Elétrica,2011.0,1
,,,Biologia,1964.0,1.0,Engenharia Mecânica,1996.0,1.0,Biologia Buco-dental,1999.0,1
,,,Biologia,1968.0,1.0,Engenharia Mecânica,1997.0,1.0,Biologia Animal,2008.0,1
,,,Biologia,1970.0,1.0,Engenharia Mecânica,2002.0,1.0,Biologia Animal,2005.0,1
,,,Biologia,1973.0,1.0,Engenharia Mecânica,2003.0,1.0,Biologia Animal,2002.0,1
,,,Biologia,1974.0,1.0,Engenharia Mecânica,2005.0,1.0,Biologia Ambiental: Recursos Biológicos Da Zona Costeira Amazônica,2007.0,1
,,,Biologia,1975.0,1.0,Arquitetura E Urbanismo,1998.0,1.0,Biologia (ecologia),2009.0,1
,,,Biologia,1978.0,1.0,Arquitetura E Urbanismo,2000.0,1.0,Biologia (ecologia),1997.0,1
,,,Biologia,1985.0,1.0,Arquitetura E Urbanismo São Carlos,1989.0,1.0,Biologia (ecologia),1996.0,1
,,,Física,2009.0,1.0,Artes Cênicas,1991.0,1.0,Biologia (biociências Nucleares),2001.0,1
,,,Física (bacharelado),1989.0,1.0,Artes Visuais,1989.0,1.0,Biologia (biociências Nucleares),1994.0,1
,,,Física (bacharelado),2005.0,1.0,Engenharia Nuclear,1994.0,1.0,Biologia,1984.0,1
,,,Física - Licenciatura,2002.0,1.0,Engenharia Oceânica,1979.0,1.0,Engenharia Hidráulica E Saneamento,2007.0,1
,,,Física Aplicada A Ciência Dos Materias,2003.0,1.0,Engenharia Oceânica,1986.0,1.0,Engenharia Hidráulica E Saneamento,2002.0,1
,,,Física Bacharelado,1972.0,1.0,Engenharia Química,1977.0,1.0,Engenharia Hidráulica E Saneamento,1995.0,1
,,,Física Bacharelado,1985.0,1.0,Engenharia Química,1979.0,1.0,Engenharia Hidráulica E Saneamento,1988.0,1
,,,Física Bacharelado,1986.0,1.0,Engenharia Química,1980.0,1.0,Engenharia Hidráulica E Saneamento,1985.0,1
,,,Física Licenciatura,1976.0,1.0,Engenharia Química,1981.0,1.0,Engenharia Florestal,2011.0,1
,,,Física Licenciatura,1995.0,1.0,Engenharia Mecânica [c. Grande],1988.0,1.0,Engenharia Florestal,2009.0,1
,,,Física Licenciatura,2000.0,1.0,Engenharia Mecânica [c. Grande],1992.0,1.0,Engenharia Florestal,2007.0,1
,,,Física Licenciatura Plena,1997.0,1.0,Engenharia Metalúrgica,1998.0,1.0,Engenharia Florestal,2002.0,1
,,,Física Licenciatura Plena,1998.0,1.0,Engenharia Metalúrgica E De Materiais,1976.0,1.0,Engenharia Florestal,2001.0,1
,,,Física Médica,2000.0,1.0,Engenharia Química,2002.0,1.0,Engenharia Florestal,1999.0,1
,,,Física Quimica Matematica,1973.0,1.0,Engenharia Metalúrgica E De Minas,1993.0,1.0,Engenharia Florestal,1991.0,1
,,,Física/bacharelado,1980.0,1.0,Engenharia Nuclear,1974.0,1.0,Engenharia Estrutural,1976.0,1
,,,Físico-química,1973.0,1.0,Engenharia Nuclear,1975.0,1.0,Engenharia Elétrica E Informática Industrial,2003.0,1
,,,Genetics,1996.0,1.0,Engenharia Nuclear,1977.0,1.0,Engenharia Elétrica E De Computação,2001.0,1
,,,Geociências,1957.0,1.0,Engenharia Nuclear,1978.0,1.0,"Engenharia Elétrica - Pontifícia Universidade Católica, Rj",1998.0,1
,,,Geofísica,2004.0,1.0,Biologia (ecologia),1988.0,1.0,Artes,1985.0,1
,,,Geografia,1977.0,1.0,Biologia (ecologia),1996.0,1.0,Arquitetura E Urbanismo,2011.0,1
,,,Geografia,1980.0,1.0,Biologia Ambiental - Ecologia De Ecossistemas Costeiros E Estuarinos,2003.0,1.0,Arquitetura E Urbanismo,2008.0,1
,,,Geografia,1983.0,1.0,Biologia Animal,1997.0,1.0,Arquitetura E Urbanismo,2005.0,1
,,,Biologia,1989.0,1.0,Biologia Animal,2002.0,1.0,Arquitetura E Urbanismo,1997.0,1
,,,Geografia,1985.0,1.0,Biologia Celular,1982.0,1.0,Engenharia Mecânica,1993.0,1
,,,Geografia,1990.0,1.0,Biologia Celular,1990.0,1.0,Engenharia Mecânica,1990.0,1
,,,Geografia,1991.0,1.0,Biologia Celular,2008.0,1.0,Engenharia Mecânica,1986.0,1
,,,Geografia,1993.0,1.0,Biologia Celular E Molecular,1990.0,1.0,Engenharia Mecânica,1985.0,1
,,,Geografia,1997.0,1.0,Arquitetura E Urbanismo,1989.0,1.0,Engenharia Mecânica,1983.0,1
,,,Biologia,1990.0,1.0,Entomologia,2001.0,1.0,Engenharia Mecânica,1982.0,1
,,,Biologia,1997.0,1.0,Engenharia Química,1988.0,1.0,Engenharia Mecânica,1980.0,1
,,,Biologia,1999.0,1.0,Engenharia Química,1989.0,1.0,Engenharia Mecânica,1973.0,1
,,,Biologia,2000.0,1.0,Artes Visuais,1996.0,1.0,Engenharia Mecânica,1972.0,1
,,,Geografia,2002.0,1.0,Artificial Intelligence,1997.0,1.0,Engenharia Mecanica,2007.0,1
,,,Geografia,2005.0,1.0,Astrofísica,1980.0,1.0,Engenharia Industrial E De Sistemas,2005.0,1
,,,Geografia (bacharel),1999.0,1.0,Astronomia,1990.0,1.0,Engenharia Mecânica,2008.0,1
,,,Geologia,1960.0,1.0,Atuária,2006.0,1.0,Engenharia Mecânica,2006.0,1
,,,Geologia,1971.0,1.0,Biociências,2006.0,1.0,Engenharia Mecânica,2005.0,1
,,,Biologia Bacharelado,1996.0,1.0,Biociências E Biotecnologia,1996.0,1.0,Engenharia Mecânica,2003.0,1
,,,Biologia Modalidade Médica,1993.0,1.0,Biociências E Biotecnologia,2003.0,1.0,Engenharia Mecânica,2001.0,1
,,,Geologia,1976.0,1.0,Biodiversidade,2008.0,1.0,Engenharia Mecânica,1998.0,1
,,,Biology,1973.0,1.0,Antropologia Social,1994.0,1.0,Biodiversidade,1997.0,1
,,,Biomedicina,1975.0,1.0,Antropologia Social,2006.0,1.0,Biociências E Biotecnologia,1997.0,1
,,,Biomedicina,1984.0,1.0,Antropologia Social,2007.0,1.0,Bases Physico Chimiques/innovation Pharmaceutique,1986.0,1
,,,Geologia,1980.0,1.0,Engenharia Química,1999.0,1.0,Automatique Et Traitement Des Signaux,1988.0,1
,,,Biomedicina,1998.0,1.0,Escola Politécnica,1973.0,1.0,Atmospheric Sciences,1996.0,1
,,,Geologia,1982.0,1.0,Estatística,1981.0,1.0,Astronomia,1992.0,1
,,,Biomedicina,2000.0,1.0,Estatística,1986.0,1.0,Astrofísica,1983.0,1
,,,Geologia,1984.0,1.0,Estatística,1991.0,1.0,Artes Visuais,2003.0,1
,,,Biomedicina,2008.0,1.0,Estatística,1994.0,1.0,Artes Visuais,2002.0,1
,,,Bioquímica,1967.0,1.0,"Engenharia Química, De Materiais E Processos Ambientais",1975.0,1.0,Artes Cênicas,1998.0,1
,,,Bsc(econ) Law And Government,1993.0,1.0,"Engenharia Química, De Materiais E Processos Ambientais",1977.0,1.0,Engenharia Metalúrgica E De Minas,1986.0,1
,,,Centro De Ciências Jurídicas,1982.0,1.0,"Engenharia Química, De Materiais E Processos Ambientais",1990.0,1.0,Engenharia Metalúrgica E De Materiais,1996.0,1
,,,Geologia,1993.0,1.0,"Ensino De Ciências (modalidades Física, Química E Biologia)",1984.0,1.0,Engenharia Metalúrgica E De Materiais,1993.0,1
,,,Chemistry Honours,1982.0,1.0,"Ensino De Ciências (modalidades Física, Química E Biologia)",1991.0,1.0,Engenharia Metalúrgica E De Materiais,1992.0,1
,,,Geologia,1996.0,1.0,Entomologia,1974.0,1.0,Engenharia Metalúrgica E De Materiais,1989.0,1
,,,Geologia,1999.0,1.0,Entomologia,1987.0,1.0,Engenharia Metalúrgica E De Materiais,1986.0,1
,,,Geologia,2000.0,1.0,Entomologia,1988.0,1.0,Engenharia Metalúrgica E De Materiais,1984.0,1
,,,Geologia,2001.0,1.0,Entomologia,1989.0,1.0,Engenharia Metalúrgica E De Materiais,1983.0,1
,,,Geologia,2004.0,1.0,Entomologia,1990.0,1.0,Engenharia Metalúrgica E De Materiais,1979.0,1
,,,Geologia,2006.0,1.0,Entomologia,1997.0,1.0,Engenharia Metalúrgica,1997.0,1
,,,Habilitação Em Engenharia Mecânica,2002.0,1.0,Estudos Lingüísticos,1996.0,1.0,Engenharia Metalúrgica,1991.0,1
,,,Historia,1988.0,1.0,Estudos Lingüísticos,2008.0,1.0,Engenharia Mecânica Maschinenbau,1985.0,1
,,,Historia,1990.0,1.0,Estudos Literários,1975.0,1.0,Engenharia Mecânica (s. Carlos),1995.0,1
,,,Historia,2000.0,1.0,Estudos Literários,2004.0,1.0,Engenharia Mecânica,2012.0,1
,,,History,1973.0,1.0,Evolução Crustal E Recursos Naturais,1986.0,1.0,Engenharia Mecânica,2011.0,1
,,,História,1962.0,1.0,Farmacologia,1974.0,1.0,Engenharia Mecânica,2009.0,1
,,,História,1963.0,1.0,Farmacologia,1983.0,1.0,Engenharia Nuclear,1997.0,1
,,,História,1972.0,1.0,Entomologia,2002.0,1.0,Engenharia Nuclear,1995.0,1
,,,História,1976.0,1.0,Entomologia,2003.0,1.0,Engenharia Nuclear,1994.0,1
,,,História,1978.0,1.0,Entomologia,2005.0,1.0,Engenharia Nuclear,1989.0,1
,,,Ciencia Da Computacao,1981.0,1.0,Entomologia Agrícola,1978.0,1.0,Engenharia Nuclear,1986.0,1
,,,Ciencia Da Computacao,1984.0,1.0,Entomologia Agrícola,1990.0,1.0,Engenharia Nuclear,1982.0,1
,,,Ciencia Da Computacao,1991.0,1.0,Epidemiologia,1991.0,1.0,Engenharia Nuclear,1981.0,1
,,,História,1982.0,1.0,Epidemiologia Experimental Aplicada Às Zoonoses,2001.0,1.0,Engenharia Nuclear,1979.0,1
,,,Ciencias Biologicas,1985.0,1.0,Epidemiologia Experimental Aplicada Às Zoonoses,2009.0,1.0,Engenharia Nuclear,1978.0,1
,,,História,1984.0,1.0,Escola Nacional De Química,1964.0,1.0,Engenharia Mineral,2013.0,1
,,,Ciencias Biologicas,1986.0,1.0,Farmacologia,2006.0,1.0,Engenharia Metalúrgica E De Minas,2007.0,1
,,,História,1986.0,1.0,Farmácia,1978.0,1.0,Engenharia Metalúrgica E De Minas,2000.0,1
,,,Ciencias Biologicas - Modalidade Biologia Marinha,1982.0,1.0,Farmácia (fisiopatologia E Toxicologia),1979.0,1.0,Engenharia Metalúrgica E De Minas,1994.0,1
,,,História,1988.0,1.0,Filosofia,1973.0,1.0,Engenharia Metalúrgica E De Minas,1993.0,1
,,,História,1994.0,1.0,Filosofia,1977.0,1.0,Engenharia Metalúrgica E De Minas,1991.0,1
,,,Ciencias Biologicas Modalidade Medica,1982.0,1.0,Filosofia,1982.0,1.0,Engenharia Metalúrgica E De Minas,1989.0,1
,,,História,1998.0,1.0,Filosofia,1990.0,1.0,Arqueologia,2002.0,1
,,,História,2001.0,1.0,Estatística,1997.0,1.0,Arqueologia,1999.0,1
,,,Ciencias Biologicas Modalidade Medica,1996.0,1.0,Estatística,1998.0,1.0,Arqueologia,1995.0,1
,,,História - Bacharelado E Licenciatura,1989.0,1.0,Estatística,2004.0,1.0,Architecture And Virtual Environments,1998.0,1
,,,História - Licenciatura,1997.0,1.0,Estatística,2005.0,1.0,Aqüicultura,2006.0,1
,,,História Natural,1956.0,1.0,Estatística,2007.0,1.0,Aqüicultura,2002.0,1
,,,História Natural,1961.0,1.0,Estatística,2009.0,1.0,Engenharia Química,2000.0,1
,,,História Natural,1964.0,1.0,Estatística,2010.0,1.0,Engenharia Química,1997.0,1
,,,Ciencias Biológicas,1973.0,1.0,Estatística E Experimentação Agropecuária,1996.0,1.0,Engenharia Química,1989.0,1
,,,História Natural,1968.0,1.0,Estomatopatologia,2000.0,1.0,Engenharia Química,1986.0,1
